"year","boat","volume","type","country","new_loc","port","lon","lat","sea_basin","continent","nautical_miles"
1859,7796,245640,"vessel","austria","Austria-Hungary","Other Austro-Hungarian ports",13.776818,45.649526,"Mediterranean","Central Europe",0
1859,835,216238,"steamboat","austria","Austria-Hungary","Other Austro-Hungarian ports",13.776818,45.649526,"Mediterranean","Central Europe",0
1859,535,31430,"vessel","papal state","Italy","Ancona",13.5170982,43.6170137,"Mediterranean","South Europe",130
1859,2,995,"steamboat","papal state","Italy","Ancona",13.5170982,43.6170137,"Mediterranean","South Europe",130
1859,420,21398,"vessel","neaples","Italy","Neaples",14.268124,40.851775,"Mediterranean","South Europe",808
1859,55,13419,"vessel","sicily","Italy","Palermo",13.3534422,38.11127,"Mediterranean","South Europe",753
1859,54,5429,"vessel","ionic islands","Greece","Zakynthos",20.899876,37.787033,"Mediterranean","South Europe",593
1859,44,9236,"steamboat","ionic islands","Greece","Zakynthos",20.899876,37.787033,"Mediterranean","South Europe",593
1859,187,25500,"vessel","greece","Greece","Thessaloniki",22.9352716,40.6403167,"Mediterranean","South Europe",1056
1859,2,721,"steamboat","greece","Greece","Thessaloniki",22.9352716,40.6403167,"Mediterranean","South Europe",1056
1859,14,6561,"vessel","toscana","Italy","Livorno",10.3160295,43.5426309,"Mediterranean","South Europe",1047
1859,17,2793,"vessel","sardegna","Italy","Cagliari",9.1128513,39.2169525,"Mediterranean","South Europe",947
1859,32,7096,"steamboat","mediterranean france","France","Marseille",5.3699525,43.2961743,"Mediterranean","South Europe",1210
1859,1,124,"vessel","atlantic france","France","Bordeaux",-0.5805000,44.8404400,"North Atlantic","North Europe",2804
1859,17,4850,"vessel","algeria","Algeria, France","Algiers",3.05762,36.699729,"Mediterranean","Africa",1254
1859,8,2194,"vessel","spain","Spain","Barcelona",2.1771353,41.3825596,"Mediterranean","South Europe",1313
1859,3,1583,"steamboat","spain","Spain","Barcelona",2.1771353,41.3825596,"Mediterranean","South Europe",1313
1859,90,14516,"vessel","uk malta","Malta, UK","La Valletta",14.514553,35.898908,"Mediterranean","South Europe",730
1859,1,232,"vessel","uk gibraltar","Gibraltar, UK","Gibraltar",-5.353585,36.140751,"Mediterranean","South Europe",1664
1859,33,9293,"vessel","uk","UK","London",-0.1276473,51.5073219,"North Sea","North Europe",2968
1859,27,19492,"steamboat","uk","UK","London",-0.1276473,51.5073219,"North Sea","North Europe",2968
1859,9,1368,"vessel","low countries","Netherlands","Rotterdam",4.488623269,51.92779805,"North Sea","North Europe",3009
1859,6,2344,"steamboat","low countries","Netherlands","Rotterdam",4.488623269,51.92779805,"North Sea","North Europe",3009
1859,3,641,"vessel","belgium","Belgium","Ostend",2.928656,51.21543,"North Sea","North Europe",2933
1859,16,2521,"vessel","hamburg","Germany","Hamburg",10.000654,53.5503414,"North Sea","North Europe",3262
1859,1,139,"vessel","bremen","Germany","Bremerhaven",8.5865509,53.5522264,"North Sea","North Europe",3214
1859,2,421,"vessel","prussia","Germany","Rostok",12.1286127,54.0924445,"Baltic Sea","North Europe",3669
1859,2,328,"vessel","sweden and norway","Sweden and Norway","Göteborg",11.97456,57.70887,"Baltic sea","North Europe",3453
1859,1,125,"vessel","russia baltic sea","Russia","St Petersburg",30.335099,59.93428,"Baltic sea","East Europe",4251
1859,1,174,"steamboat","russia baltic sea","Russia","St Petersburg",30.335099,59.93428,"Baltic sea","East Europe",4251
1859,9,3012,"vessel","russia black sea","Russia","Novorossiysk",37.7690711,44.7239578,"Black sea","East Europe",1608
1859,1,314,"steamboat","russia black sea","Russia","Novorossiysk",37.7690711,44.7239578,"Black sea","East Europe",1608
1859,278,37787,"vessel","turkey","Turkey","Izmir",27.144474,38.4153421,"Mediterranean","Middle East",1007
1859,99,48543,"steamboat","turkey","Turkey","Izmir",27.144474,38.4153421,"Mediterranean","Middle East",1007
1859,2,557,"vessel","moldavia","Romania","Costantza",28.634814,44.159801,"Black sea","East Europe",1348
1859,2,565,"vessel","valacchia","Romania","Costantza",28.634814,44.159801,"Black sea","East Europe",1348
1859,40,13112,"vessel","egypt","Egypt","Alexandria",29.8943785,31.1990035,"Mediterranean","Africa",1191
1859,18,12903,"steamboat","egypt","Egypt","Alexandria",29.8943785,31.1990035,"Mediterranean","Africa",1191
1859,2,871,"vessel","american spain","Cuba, Spain","Havana, Cuba",-82.3658561,23.1379911,"North Atlantic","Central America",5677
1859,16,5129,"vessel","usa","USA","New York",-73.9865811,40.7305991,"North Atlantic","North America",4854
1859,1,140,"vessel","venezuela","Venezuela","La Guaira",-66.921363,10.587508,"North Atlantic","South America",5300
1859,28,7821,"vessel","brazil","Brazil","Rio de Janeiro",-43.2093726,-22.9110136,"South Atlantic","South America",5838
1860,7241,210389,"vessel","austria","Austria-Hungary","Other Austro-Hungarian ports",13.776818,45.649526,"Mediterranean","Central Europe",0
1860,722,136968,"steamboat","austria","Austria-Hungary","Other Austro-Hungarian ports",13.776818,45.649526,"Mediterranean","Central Europe",0
1860,536,32225,"vessel","papal state","Italy","Ancona",13.5170982,43.6170137,"Mediterranean","South Europe",130
1860,10,2385,"steamboat","papal state","Italy","Ancona",13.5170982,43.6170137,"Mediterranean","South Europe",130
1860,425,21699,"vessel","neaples","Italy","Neaples",14.268124,40.851775,"Mediterranean","South Europe",808
1860,70,17475,"vessel","sicily","Italy","Palermo",13.3534422,38.11127,"Mediterranean","South Europe",753
1860,90,8319,"vessel","ionic islands","Greece","Zakynthos",20.899876,37.787033,"Mediterranean","South Europe",593
1860,52,10880,"steamboat","ionic islands","Greece","Zakynthos",20.899876,37.787033,"Mediterranean","South Europe",593
1860,225,28548,"vessel","greece","Greece","Thessaloniki",22.9352716,40.6403167,"Mediterranean","South Europe",1056
1860,2,604,"steamboat","greece","Greece","Thessaloniki",22.9352716,40.6403167,"Mediterranean","South Europe",1056
1860,12,4800,"vessel","toscana","Italy","Livorno",10.3160295,43.5426309,"Mediterranean","South Europe",1047
1860,13,2479,"vessel","sardegna","Italy","Cagliari",9.1128513,39.2169525,"Mediterranean","South Europe",947
1860,69,15291,"vessel","mediterranean france","France","Marseille",5.3699525,43.2961743,"Mediterranean","South Europe",1210
1860,5,1203,"vessel","atlantic france","France","Bordeaux",-0.5805000,44.8404400,"North Atlantic","North Europe",2804
1860,12,2638,"vessel","spain","Spain","Barcelona",2.1771353,41.3825596,"Mediterranean","South Europe",1313
1860,71,11904,"vessel","uk malta","Malta, UK","La Valletta",14.514553,35.898908,"Mediterranean","South Europe",730
1860,1,125,"vessel","uk gibraltar","Gibraltar, UK","Gibraltar",-5.353585,36.140751,"Mediterranean","South Europe",1664
1860,76,19265,"vessel","uk","UK","London",-0.1276473,51.5073219,"North Sea","North Europe",2968
1860,26,24306,"steamboat","uk","UK","London",-0.1276473,51.5073219,"North Sea","North Europe",2968
1860,14,2646,"vessel","low countries","Netherlands","Rotterdam",4.488623269,51.92779805,"North Sea","North Europe",3009
1860,9,3432,"steamboat","low countries","Netherlands","Rotterdam",4.488623269,51.92779805,"North Sea","North Europe",3009
1860,7,1655,"vessel","belgium","Belgium","Ostend",2.928656,51.21543,"North Sea","North Europe",2933
1860,16,3196,"vessel","hamburg","Germany","Hamburg",10.000654,53.5503414,"North Sea","North Europe",3262
1860,3,512,"vessel","bremen","Germany","Bremerhaven",8.5865509,53.5522264,"North Sea","North Europe",3214
1860,3,583,"vessel","prussia","Germany","Rostok",12.1286127,54.0924445,"Baltic Sea","North Europe",3669
1860,2,298,"vessel","denmanrk","Denmark","Copenhagen",12.5700724,55.6867243,"North Sea","North Europe",3560
1860,2,427,"vessel","sweden and norway","Sweden and Norway","Göteborg",11.97456,57.70887,"Baltic sea","North Europe",3453
1860,5,946,"vessel","russia baltic sea","Russia","St Petersburg",30.335099,59.93428,"Baltic sea","East Europe",4251
1860,14,4948,"vessel","russia black sea","Russia","Novorossiysk",37.7690711,44.7239578,"Black sea","East Europe",1608
1860,314,53605,"vessel","turkey","Turkey","Izmir",27.144474,38.4153421,"Mediterranean","Middle East",1007
1860,114,56438,"steamboat","turkey","Turkey","Izmir",27.144474,38.4153421,"Mediterranean","Middle East",1007
1860,4,781,"vessel","moldavia","Romania","Costantza",28.634814,44.159801,"Black sea","East Europe",1348
1860,2,464,"vessel","valacchia","Romania","Costantza",28.634814,44.159801,"Black sea","East Europe",1348
1860,67,19843,"vessel","egypt","Egypt","Alexandria",29.8943785,31.1990035,"Mediterranean","Africa",1191
1860,24,16717,"steamboat","egypt","Egypt","Alexandria",29.8943785,31.1990035,"Mediterranean","Africa",1191
1860,1,179,"vessel","tripoli","Lybia","Tripoli",13.191338,32.887209,"Mediterranean","Africa",916
1860,11,2805,"vessel","tunisia","Tunisia","Tunis",10.19274,37.837495,"Mediterranean","Africa",930
1860,1,189,"vessel","morocco","Morocco, France","Casablanca",-7.6188008,33.5949733,"Mediterranean","Africa",1835
1860,8,1301,"vessel","american spain","Cuba, Spain","Havana, Cuba",-82.3658561,23.1379911,"North Atlantic","Central America",5677
1860,15,5899,"vessel","usa","USA","New York",-73.9865811,40.7305991,"North Atlantic","North America",4854
1860,1,200,"vessel","venezuela","Venezuela","La Guaira",-66.921363,10.587508,"North Atlantic","South America",5300
1860,19,4521,"vessel","brazil","Brazil","Rio de Janeiro",-43.2093726,-22.9110136,"South Atlantic","South America",5838
1861,7015,187234,"vessel","austria","Austria-Hungary","Other Austro-Hungarian ports",13.776818,45.649526,"Mediterranean","Central Europe",0
1861,650,116832,"steamboat","austria","Austria-Hungary","Other Austro-Hungarian ports",13.776818,45.649526,"Mediterranean","Central Europe",0
1861,695,38037,"vessel","papal state","Italy","Ancona",13.5170982,43.6170137,"Mediterranean","South Europe",130
1861,1,422,"steamboat","papal state","Italy","Ancona",13.5170982,43.6170137,"Mediterranean","South Europe",130
1861,395,24594,"vessel","neaples","Italy","Neaples",14.268124,40.851775,"Mediterranean","South Europe",808
1861,92,22538,"vessel","sicily","Italy","Palermo",13.3534422,38.11127,"Mediterranean","South Europe",753
1861,92,6081,"vessel","ionic islands","Greece","Zakynthos",20.899876,37.787033,"Mediterranean","South Europe",593
1861,52,11820,"steamboat","ionic islands","Greece","Zakynthos",20.899876,37.787033,"Mediterranean","South Europe",593
1861,222,26796,"vessel","greece","Greece","Thessaloniki",22.9352716,40.6403167,"Mediterranean","South Europe",1056
1861,9,1767,"vessel","toscana","Italy","Livorno",10.3160295,43.5426309,"Mediterranean","South Europe",1047
1861,18,2858,"vessel","sardegna","Italy","Cagliari",9.1128513,39.2169525,"Mediterranean","South Europe",947
1861,170,42200,"vessel","mediterranean france","France","Marseille",5.3699525,43.2961743,"Mediterranean","South Europe",1210
1861,50,14148,"vessel","atlantic france","France","Bordeaux",-0.5805000,44.8404400,"North Atlantic","North Europe",2804
1861,1,350,"steamboat","atlantic france","France","Bordeaux",-0.5805000,44.8404400,"North Atlantic","North Europe",2804
1861,10,3693,"vessel","algeria","Algeria, France","Algiers",3.05762,36.699729,"Mediterranean","Africa",1254
1861,13,3080,"vessel","spain","Spain","Barcelona",2.1771353,41.3825596,"Mediterranean","South Europe",1313
1861,1,310,"vessel","portugal","Portugal","Lisbon",-9.1365069,38.7077926,"North Atlantic","South Europe",1947
1861,75,12713,"vessel","uk malta","Malta, UK","La Valletta",14.514553,35.898908,"Mediterranean","South Europe",730
1861,88,23607,"vessel","uk","UK","London",-0.1276473,51.5073219,"North Sea","North Europe",2968
1861,51,46281,"steamboat","uk","UK","London",-0.1276473,51.5073219,"North Sea","North Europe",2968
1861,21,3547,"vessel","low countries","Netherlands","Rotterdam",4.488623269,51.92779805,"North Sea","North Europe",3009
1861,8,3104,"steamboat","low countries","Netherlands","Rotterdam",4.488623269,51.92779805,"North Sea","North Europe",3009
1861,1,74,"vessel","bemen","Germany","Bremerhaven",8.5865509,53.5522264,"North Sea","North Europe",3214
1861,2,336,"vessel","prussia","Germany","Rostok",12.1286127,54.0924445,"Baltic Sea","North Europe",3669
1861,2,323,"vessel","sweden and norway","Sweden and Norway","Göteborg",11.97456,57.70887,"Baltic sea","North Europe",3453
1861,8,1356,"vessel","russia baltic sea","Russia","St Petersburg",30.335099,59.93428,"Baltic sea","East Europe",4251
1861,11,3299,"vessel","russia black sea","Russia","Novorossiysk",37.7690711,44.7239578,"Black sea","East Europe",1608
1861,1,550,"steamboat","russia black sea","Russia","Novorossiysk",37.7690711,44.7239578,"Black sea","East Europe",1608
1861,239,26542,"vessel","turkey","Turkey","Izmir",27.144474,38.4153421,"Mediterranean","Middle East",1007
1861,122,54783,"steamboat","turkey","Turkey","Izmir",27.144474,38.4153421,"Mediterranean","Middle East",1007
1861,2,320,"vessel","moldavia","Romania","Costantza",28.634814,44.159801,"Black sea","East Europe",1348
1861,2,341,"vessel","valacchia","Romania","Costantza",28.634814,44.159801,"Black sea","East Europe",1348
1861,58,18062,"vessel","egypt","Egypt","Alexandria",29.8943785,31.1990035,"Mediterranean","Africa",1191
1861,36,24387,"steamboat","egypt","Egypt","Alexandria",29.8943785,31.1990035,"Mediterranean","Africa",1191
1861,3,602,"vessel","tunisia","Tunisia","Tunis",10.19274,37.837495,"Mediterranean","Africa",930
1861,3,1525,"vessel","american spain","Cuba, Spain","Havana, Cuba",-82.3658561,23.1379911,"North Atlantic","Central America",5677
1861,4,2191,"vessel","usa","USA","New York",-73.9865811,40.7305991,"North Atlantic","North America",4854
1861,32,8637,"vessel","brazil","Brazil","Rio de Janeiro",-43.2093726,-22.9110136,"South Atlantic","South America",5838
1862,7361,181227,"vessel","austria","Austria-Hungary","Other Austro-Hungarian ports",13.776818,45.649526,"Mediterranean","Central Europe",0
1862,449,84421,"steamboat","austria","Austria-Hungary","Other Austro-Hungarian ports",13.776818,45.649526,"Mediterranean","Central Europe",0
1862,663,36804,"vessel","papal state","Italy","Ancona",13.5170982,43.6170137,"Mediterranean","South Europe",130
1862,1,123,"steamboat","papal state","Italy","Ancona",13.5170982,43.6170137,"Mediterranean","South Europe",130
1862,496,27436,"vessel","neaples","Italy","Neaples",14.268124,40.851775,"Mediterranean","South Europe",808
1862,94,17698,"vessel","sicily","Italy","Palermo",13.3534422,38.11127,"Mediterranean","South Europe",753
1862,102,6773,"vessel","ionic islands","Greece","Zakynthos",20.899876,37.787033,"Mediterranean","South Europe",593
1862,53,12228,"steamboat","ionic islands","Greece","Zakynthos",20.899876,37.787033,"Mediterranean","South Europe",593
1862,308,31738,"vessel","greece","Greece","Thessaloniki",22.9352716,40.6403167,"Mediterranean","South Europe",1056
1862,10,1537,"vessel","toscana","Italy","Livorno",10.3160295,43.5426309,"Mediterranean","South Europe",1047
1862,37,6593,"vessel","sardegna","Italy","Cagliari",9.1128513,39.2169525,"Mediterranean","South Europe",947
1862,171,45411,"vessel","mediterranean france","France","Marseille",5.3699525,43.2961743,"Mediterranean","South Europe",1210
1862,18,15143,"vessel","atlantic france","France","Bordeaux",-0.5805000,44.8404400,"North Atlantic","North Europe",2804
1862,21,6895,"vessel","algeria","Algeria, France","Algiers",3.05762,36.699729,"Mediterranean","Africa",1254
1862,12,3191,"vessel","spain","Spain","Barcelona",2.1771353,41.3825596,"Mediterranean","South Europe",1313
1862,1,295,"vessel","portugal","Portugal","Lisbon",-9.1365069,38.7077926,"North Atlantic","South Europe",1947
1862,48,8127,"vessel","uk malta","Malta, UK","La Valletta",14.514553,35.898908,"Mediterranean","South Europe",730
1862,4,2589,"vessel","uk gibraltar","Gibraltar, UK","Gibraltar",-5.353585,36.140751,"Mediterranean","South Europe",1664
1862,93,28793,"vessel","uk","UK","London",-0.1276473,51.5073219,"North Sea","North Europe",2968
1862,62,62133,"steamboat","uk","UK","London",-0.1276473,51.5073219,"North Sea","North Europe",2968
1862,11,2007,"vessel","low countries","Netherlands","Rotterdam",4.488623269,51.92779805,"North Sea","North Europe",3009
1862,10,3656,"steamboat","low countries","Netherlands","Rotterdam",4.488623269,51.92779805,"North Sea","North Europe",3009
1862,12,3304,"vessel","belgium","Belgium","Ostend",2.928656,51.21543,"North Sea","North Europe",2933
1862,8,1728,"vessel","hamburg","Germany","Hamburg",10.000654,53.5503414,"North Sea","North Europe",3262
1862,1,195,"vessel","denmark","Denmark","Copenhagen",12.5700724,55.6867243,"North Sea","North Europe",3560
1862,2,315,"vessel","sweden and norway","Sweden and Norway","Göteborg",11.97456,57.70887,"Baltic sea","North Europe",3453
1862,3,346,"vessel","russia baltic sea","Russia","St Petersburg",30.335099,59.93428,"Baltic sea","East Europe",4251
1862,9,2838,"vessel","russia black sea","Russia","Novorossiysk",37.7690711,44.7239578,"Black sea","East Europe",1608
1862,370,43704,"vessel","turkey","Turkey","Izmir",27.144474,38.4153421,"Mediterranean","Middle East",1007
1862,159,61419,"steamboat","turkey","Turkey","Izmir",27.144474,38.4153421,"Mediterranean","Middle East",1007
1862,1,173,"vessel","moldavia","Romania","Costantza",28.634814,44.159801,"Black sea","East Europe",1348
1862,4,1493,"steamboat","moldavia","Romania","Costantza",28.634814,44.159801,"Black sea","East Europe",1348
1862,1,223,"vessel","valacchia","Romania","Costantza",28.634814,44.159801,"Black sea","East Europe",1348
1862,77,23650,"vessel","egypt","Egypt","Alexandria",29.8943785,31.1990035,"Mediterranean","Africa",1191
1862,49,39713,"steamboat","egypt","Egypt","Alexandria",29.8943785,31.1990035,"Mediterranean","Africa",1191
1862,6,1035,"vessel","tunis","Tunisia","Tunis",10.192739,36.837495,"Mediterranean","Africa",930
1862,1,210,"vessel","african uk","South Africa, UK","Capetown",18.424055,-33.924868,"South Atlantic","Africa",6640
1862,9,4122,"vessel","usa","USA","New York",-73.9865811,40.7305991,"North Atlantic","North America",4854
1862,1,313,"vessel","venezuela","Venezuela","La Guaira",-66.921363,10.587508,"North Atlantic","South America",5300
1862,41,10570,"vessel","brazil","Brazil","Rio de Janeiro",-43.2093726,-22.9110136,"South Atlantic","South America",5838
1863,7268,178057,"vessel","austria","Austria-Hungary","Other Austro-Hungarian ports",13.776818,45.649526,"Mediterranean","Central Europe",0
1863,468,89285,"steamboat","austria","Austria-Hungary","Other Austro-Hungarian ports",13.776818,45.649526,"Mediterranean","Central Europe",0
1863,621,36171,"vessel","papal state","Italy","Ancona",13.5170982,43.6170137,"Mediterranean","South Europe",130
1863,4,1139,"steamboat","papal state","Italy","Ancona",13.5170982,43.6170137,"Mediterranean","South Europe",130
1863,543,33932,"vessel","neaples","Italy","Neaples",14.268124,40.851775,"Mediterranean","South Europe",808
1863,1,295,"steamboat","neaples","Italy","Neaples",14.268124,40.851775,"Mediterranean","South Europe",808
1863,135,25973,"vessel","sicily","Italy","Palermo",13.3534422,38.11127,"Mediterranean","South Europe",753
1863,128,9000,"vessel","ionic islands","Greece","Zakynthos",20.899876,37.787033,"Mediterranean","South Europe",593
1863,53,11383,"steamboat","ionic islands","Greece","Zakynthos",20.899876,37.787033,"Mediterranean","South Europe",593
1863,212,27341,"vessel","greece","Greece","Thessaloniki",22.9352716,40.6403167,"Mediterranean","South Europe",1056
1863,13,2848,"vessel","toscana","Italy","Livorno",10.3160295,43.5426309,"Mediterranean","South Europe",1047
1863,36,6370,"vessel","sardegna","Italy","Cagliari",9.1128513,39.2169525,"Mediterranean","South Europe",947
1863,129,31576,"vessel","mediterranean france","France","Marseille",5.3699525,43.2961743,"Mediterranean","South Europe",1210
1863,21,6945,"vessel","atlantic france","France","Bordeaux",-0.5805000,44.8404400,"North Atlantic","North Europe",2804
1863,12,3690,"vessel","algeria","Algeria, France","Algiers",3.05762,36.699729,"Mediterranean","Africa",1254
1863,10,2797,"vessel","spain","Spain","Barcelona",2.1771353,41.3825596,"Mediterranean","South Europe",1313
1863,2,510,"vessel","portugal","Portugal","Lisbon",-9.1365069,38.7077926,"North Atlantic","South Europe",1947
1863,24,3447,"vessel","uk malta","Malta, UK","La Valletta",14.514553,35.898908,"Mediterranean","South Europe",730
1863,45,15010,"vessel","uk","UK","London",-0.1276473,51.5073219,"North Sea","North Europe",2968
1863,63,58975,"steamboat","uk","UK","London",-0.1276473,51.5073219,"North Sea","North Europe",2968
1863,22,3853,"vessel","low countries","Netherlands","Rotterdam",4.488623269,51.92779805,"North Sea","North Europe",3009
1863,9,3397,"steamboat","low countries","Netherlands","Rotterdam",4.488623269,51.92779805,"North Sea","North Europe",3009
1863,10,1718,"vessel","hamburg","Germany","Hamburg",10.000654,53.5503414,"North Sea","North Europe",3262
1863,2,334,"vessel","bremen","Germany","Bremerhaven",8.5865509,53.5522264,"North Sea","North Europe",3214
1863,2,323,"vessel","prussia","Germany","Rostok",12.1286127,54.0924445,"Baltic Sea","North Europe",3669
1863,2,231,"vessel","sweden and norway","Sweden and Norway","Göteborg",11.97456,57.70887,"Baltic sea","North Europe",3453
1863,7,1077,"vessel","russia baltic sea","Russia","St Petersburg",30.335099,59.93428,"Baltic sea","East Europe",4251
1863,7,1618,"vessel","russia black sea","Russia","Novorossiysk",37.7690711,44.7239578,"Black sea","East Europe",1608
1863,297,36399,"vessel","turkey","Turkey","Izmir",27.144474,38.4153421,"Mediterranean","Middle East",1007
1863,160,61397,"steamboat","turkey","Turkey","Izmir",27.144474,38.4153421,"Mediterranean","Middle East",1007
1863,3,841,"steamboat","moldavia","Romania","Costantza",28.634814,44.159801,"Black sea","East Europe",1348
1863,6,1683,"vessel","valacchia","Romania","Costantza",28.634814,44.159801,"Black sea","East Europe",1348
1863,75,24934,"vessel","egypt","Egypt","Alexandria",29.8943785,31.1990035,"Mediterranean","Africa",1191
1863,64,43163,"steamboat","egypt","Egypt","Alexandria",29.8943785,31.1990035,"Mediterranean","Africa",1191
1863,2,636,"vessel","african uk","South Africa, UK","Capetown",18.424055,-33.924868,"South Atlantic","Africa",6640
1863,1,143,"vessel","african spain","Canary, Spain","Puertos de Las Palmas, Canarias",-15.4058906,28.1216268,"North Atlantic","Africa",2345
1863,1,163,"vessel","s domingo","Dominican Republic","Santo Domingo",-69.883565,18.526127,"North Atlantic","Central America",5217
1863,8,3377,"vessel","usa","USA","New York",-73.9865811,40.7305991,"North Atlantic","North America",4854
1863,1,199,"vessel","american denmanrk","Virgin Islands, Denmark","St. Thomas",-64.91,18.33,"North Atlantic","Central America",4955
1863,1,179,"vessel","argentina","Argentina","Buenos Aires",-58.4460878,-34.6143904,"South Atlantic","South America",6937
1863,42,9387,"vessel","brazil","Brazil","Rio de Janeiro",-43.2093726,-22.9110136,"South Atlantic","South America",5838
1864,6757,168865,"vessel","austria","Austria-Hungary","Other Austro-Hungarian ports",13.776818,45.649526,"Mediterranean","Central Europe",0
1864,432,97478,"steamboat","austria","Austria-Hungary","Other Austro-Hungarian ports",13.776818,45.649526,"Mediterranean","Central Europe",0
1864,682,40335,"vessel","papal state","Italy","Ancona",13.5170982,43.6170137,"Mediterranean","South Europe",130
1864,42,5175,"steamboat","papal state","Italy","Ancona",13.5170982,43.6170137,"Mediterranean","South Europe",130
1864,510,34362,"vessel","neaples","Italy","Neaples",14.268124,40.851775,"Mediterranean","South Europe",808
1864,1,143,"steamboat","neaples","Italy","Neaples",14.268124,40.851775,"Mediterranean","South Europe",808
1864,169,28912,"vessel","sicily","Italy","Palermo",13.3534422,38.11127,"Mediterranean","South Europe",753
1864,66,4689,"vessel","ionic islands","Greece","Zakynthos",20.899876,37.787033,"Mediterranean","South Europe",593
1864,174,23930,"vessel","greece","Greece","Thessaloniki",22.9352716,40.6403167,"Mediterranean","South Europe",1056
1864,1,497,"steamboat","greece","Greece","Thessaloniki",22.9352716,40.6403167,"Mediterranean","South Europe",1056
1864,7,1244,"vessel","toscana","Italy","Livorno",10.3160295,43.5426309,"Mediterranean","South Europe",1047
1864,30,5322,"vessel","sardegna","Italy","Cagliari",9.1128513,39.2169525,"Mediterranean","South Europe",947
1864,153,40386,"vessel","mediterranean france","France","Marseille",5.3699525,43.2961743,"Mediterranean","South Europe",1210
1864,42,13483,"vessel","atlantic france","France","Bordeaux",-0.5805000,44.8404400,"North Atlantic","North Europe",2804
1864,10,3507,"vessel","algeria","Algeria, France","Algiers",3.05762,36.699729,"Mediterranean","Africa",1254
1864,9,2838,"vessel","spain","Spain","Barcelona",2.1771353,41.3825596,"Mediterranean","South Europe",1313
1864,1,249,"vessel","portugal","Portugal","Lisbon",-9.1365069,38.7077926,"North Atlantic","South Europe",1947
1864,31,4553,"vessel","uk malta","Malta, UK","La Valletta",14.514553,35.898908,"Mediterranean","South Europe",730
1864,1,528,"vessel","uk gibraltar","Gibraltar, UK","Gibraltar",-5.353585,36.140751,"Mediterranean","South Europe",1664
1864,63,20042,"vessel","uk","UK","London",-0.1276473,51.5073219,"North Sea","North Europe",2968
1864,44,34649,"steamboat","uk","UK","London",-0.1276473,51.5073219,"North Sea","North Europe",2968
1864,10,1521,"vessel","low countries","Netherlands","Rotterdam",4.488623269,51.92779805,"North Sea","North Europe",3009
1864,6,2280,"steamboat","low countries","Netherlands","Rotterdam",4.488623269,51.92779805,"North Sea","North Europe",3009
1864,3,697,"vessel","belgium","Belgium","Ostend",2.928656,51.21543,"North Sea","North Europe",2933
1864,11,1709,"vessel","hamburg","Germany","Hamburg",10.000654,53.5503414,"North Sea","North Europe",3262
1864,1,139,"vessel","bremen","Germany","Bremerhaven",8.5865509,53.5522264,"North Sea","North Europe",3214
1864,1,162,"vessel","denmark","Denmark","Copenhagen",12.5700724,55.6867243,"North Sea","North Europe",3560
1864,1,153,"vessel","sweden and norway","Sweden and Norway","Göteborg",11.97456,57.70887,"Baltic sea","North Europe",3453
1864,6,1069,"vessel","russia baltic sea","Russia","St Petersburg",30.335099,59.93428,"Baltic sea","East Europe",4251
1864,4,1240,"vessel","russia black sea","Russia","Novorossiysk",37.7690711,44.7239578,"Black sea","East Europe",1608
1864,264,35929,"vessel","turkey","Turkey","Izmir",27.144474,38.4153421,"Mediterranean","Middle East",1007
1864,162,60924,"steamboat","turkey","Turkey","Izmir",27.144474,38.4153421,"Mediterranean","Middle East",1007
1864,4,934,"vessel","moldavia","Romania","Costantza",28.634814,44.159801,"Black sea","East Europe",1348
1864,1,187,"vessel","valacchia","Romania","Costantza",28.634814,44.159801,"Black sea","East Europe",1348
1864,1,264,"steamboat","valacchia","Romania","Costantza",28.634814,44.159801,"Black sea","East Europe",1348
1864,108,39057,"vessel","egypt","Egypt","Alexandria",29.8943785,31.1990035,"Mediterranean","Africa",1191
1864,122,83354,"steamboat","egypt","Egypt","Alexandria",29.8943785,31.1990035,"Mediterranean","Africa",1191
1864,1,49,"vessel","tunis","Tunisia","Tunis",10.192739,36.837495,"Mediterranean","Africa",930
1864,5,2756,"vessel","usa","USA","New York",-73.9865811,40.7305991,"North Atlantic","North America",4854
1864,1,563,"vessel","american uk","Canada, UK","Quebec City, Canada",-71.2349113,46.8257374,"North Atlantic","North America",4689
1864,1,673,"vessel","mexico","Mexico","Veracruz",-96.6666669,19.333333,"North Atlantic","Central America",6467
1864,5,6983,"steamboat","mexico","Mexico","Veracruz",-96.6666669,19.333333,"North Atlantic","Central America",6467
1864,2,348,"vessel","argentina","Argentina","Buenos Aires",-58.4460878,-34.6143904,"South Atlantic","South America",6937
1864,52,11061,"vessel","brazil","Brazil","Rio de Janeiro",-43.2093726,-22.9110136,"South Atlantic","South America",5838
1864,2,868,"vessel","asian uk","India, UK","Calcutta, India",88.3476023,22.5677459,"Indian Ocean","Asia",5985
1865,6639,162336,"vessel","austria","Austria-Hungary","Other Austro-Hungarian ports",13.776818,45.649526,"Mediterranean","Central Europe",0
1865,423,94360,"steamboat","austria","Austria-Hungary","Other Austro-Hungarian ports",13.776818,45.649526,"Mediterranean","Central Europe",0
1865,579,34258,"vessel","papal state","Italy","Ancona",13.5170982,43.6170137,"Mediterranean","South Europe",130
1865,38,5606,"steamboat","papal state","Italy","Ancona",13.5170982,43.6170137,"Mediterranean","South Europe",130
