Austria vessels,4596,131165
steamboat,863,100833
Veneto vessels,501,19231
steamboat,271,91233
Romagna e Marche vessels,474,29144
steamboat,53,12032
Neaples vessels,416,27821
steamboat,1,199
Sicily vessels,133,26639
steamboat,,
toscana vessels,2,331
steamboat,,
sardegna vessels,20,3939
steamboat,,
Papal state,2,446
Ionic Islands vessels,56,2780
steamboat,1,216
greece vessels,181,23281
steamboat,3,1789
Mediterranean France vessels,345,82103
steamboat,51,19528
Atlantic France vessels,126,48980
steamboat,3,1702
Algeria,11,3098
Spain vessels,3,834
steamboat,1,375
Portugal vessels,5,1633
Uk – Malta vessels,22,2515
steamboat,,
UK – Gibraltar – steamboat,2,1111
UK – vessels,179,73320
steamboat,146,137407
Low Countries vessels,13,2260
steamboat,11,5802
Belgium vessels,7,2220
steamboat,1,573
Hamburg,7,1048
Denmark,,
Sweden and Norway,,
Russia Baltic sea ,10,1309
Russia Black sea vessels,7,3084
steamboat,1,41
Turkey vessels,261,29332
steamboat,226,125112
Moldavia steamboat,,
Valacchia vessels,,
Egypt vessels,20,8418
steamboat,72,88187
Tripoli,1,198
Tunisia,3,363
African Spain,1,393
USA,20,9689
Brazil,96,20809
Asian UK,1,93
,,
total vessels,7419,557318
total steamboat,1706,586140
total general,9125,1143458
