Austria vessels,7998,248938
steamboat,432,116779
Veneto vessels,204,15957
steamboat,82,22593
Papal state vessels,577,42188
steamboat,38,8379
Neaples vessels,524,40251
steamboat,4,2303
Sicily vessels,198,33221
steamboat,1,507
Ionic Islands vessels,26,6387
steamboat,50,10807
greece vessels,144,15886
steamboat,,
toscana vessels,17,4214
steamboat,,
sardegna vessels,42,14442
steamboat,1,402
Mediterranean France vessels,105,28026
steamboat,3,1461
Atlantic France vessels,1,380
steamboat,1,1242
Algeria,6,2076
Spain,13,3708
Uk – Malta _vessels,42,11535
Uk _ Gibraltar vessels,1,408
steamboat,,
UK – vessels,134,47904
steamboat,51,46290
Low Countries vessels,14,2355
steamboat,8,3670
Belgium,13,2768
Hamburg ,7,668
Hannover,1,188
Prussia steamboat,1,590
Sweden and Norway,6,636
Russia Black sea vessels,1,239
steamboat,,
Turkey vessels,202,17371
steamboat,170,78288
Moldavia vessels,2,307
steamboat,,
Valacchia vessels,7,1044
Egypt vessels,168,68383
steamboat,79,68456
Tunis,2,270
S. Domingo,2,315
American Spain,7,1523
USA,8,2559
Venezuela,3,386
Brazil,22,4382
Peru,2,760
Asian UK,2,301
,,
total vessels,10501,620278
total steamboat,921,361822
total general,11422,952105
