Austria vessels,7833,197406
steamboat,437,121708
Veneto vessels,89,4286
steamboat,82,22665
Papal state vessels,625,37961
steamboat,40,9263
Neaples vessels,467,28717
steamboat,3,1991
Sicily vessels,195,34516
steamboat,,
Ionic Islands vessels,81,5701
steamboat,52,12570
greece vessels,132,19558
steamboat,2,2024
toscana vessels,3,472
steamboat,,
sardegna vessels,17,3307
steamboat,,
Mediterranean France vessels,305,91814
steamboat,5,2214
Atlantic France vessels,73,33557
steamboat,1,1242
Algeria,15,4354
Spain,1,368
Portugal,2,879
Uk – Malta vessels,34,5450
UK – Gibraltar – Vessels,4,1389
steamboat,,
UK – vessels,143,62323
steamboat,51,46440
Low Countries vessels,10,2053
steamboat,8,3863
Belgium ,1,524
Hamburg,7,1534
Prussia,1,165
Denmark,1,144
Sweden and Norway,1,165
Russia Baltic sea ,3,373
Russia Black sea vessels,5,1767
steamboat,2,2037
Turkey vessels,192,21263
steamboat,170,76356
Moldavia vessels,1,72
Valacchia vessels,,
Egypt vessels,130,53423
steamboat,81,77844
Tunis,1,122
USA,15,8062
Mexico – vessels,2,377
Venezuela,1,180
Brazil,76,17993
,,
total vessels,10465,640206
total steamboat,935,380289
total general,11409,1020495
