Austria-Hungary,,
Austro-Illirian Litoral vessel,1818,38742
steamboat,1981,117371
Hungarian Litoral vessel,138,5853
steamboat,78,31091
Dalmatia vessel,227,11231
steamboat,475,132075
total vessel,2178,55826
total steamboat,2584,280537
Africa,,
Egypt vessels,1,303
steamboat,55,87328
Algeria vessels,20,6387
steamboat,2,2122
Tripoli vessels,,
Tunisia vessels,1,40
steamboat,7,3773
Morocco steamboat,,
Western Africa steamboat,1,1037
Americas,,
USA vessels,12,6202
steamboat,10,16852
Cuba – American Spain – vessels,,
Jamaica - UK vessels,4,1690
Trinidad - UK vessels,,
Brazil steamboat,21,29184
Argentina vessels,,
Chile vessels,,
Asia,,
India - UK steamboat,39,79440
Siam - UK vessels,1,453
Japan steamboat,12,31043
Europe1,,
Hamburg vessels,,
steamboat,19,16913
Belgium steamboat,4,5137
Bulgaria steamboat,,
Atlantic France steamboat,6,7376
Mediterranean France,2,833
steamboat,147,115622
Germany steamboat,,
UK vessels,5,2318
steamboat,152,184862
Gibraltar - UK steamboat,1,3275
Malta - UK vessels,1,179
steamboat,38,15786
Greece vessels,44,5028
steamboat,7,5871
Italy,,
Veneto vessels,469,15789
steamboat,279,161453
Romagna e Marche vessels,262,9406
steamboat,62,17797
Neaples vessels,165,99668
steamboat,126,41509
Sicily vessels,101,13808
steamboat,85,28394
Toscana steamboat,,
Liguria and Sardegna vessels,5,516
steamboat,36,30583
Europe 2,,
Montenegro vessels,3,69
steamboat,,
Low Countries vessels,,
steamboat,1,1401
Portugal vessels,1,94
Rumenia  steamboat,8,2728
Russia Black sea vessels,1,266
steamboat,16,22719
Spain vessels,,
steamboat,,
Sweden and Norway vessels,,
Turkey vessels,154,10462
steamboat,342,299995
,,
Total vessel,3480,139637
total steamboat,4000,1486687
Total all together,7430,1626324
