Austria vessels,7361,181227
steamboat,449,84421
Papal state vessels,663,36804
steamboat,1,123
Neaples vessels,496,27436
steamboat,,
Sicily vessels,94,17698
steamboat,,
Ionic Islands vessels,102,6773
steamboat,53,12228
greece vessels,308,31738
steamboat,,
toscana vessels,10,1537
steamboat,,
sardegna vessels,37,6593
steamboat,,
Mediterranean France vessels,171,45411
steamboat,,
Atlantic France vessels,18,15143
steamboat,,
Algeria,21,6895
Spain,12,3191
Portugal,1,295
Uk – Malta vessels,48,8127
steamboat,,
UK – Gibraltar vessels,4,2589
steamboat,,
UK – vessels,93,28793
steamboat,62,62133
Low Countries vessels,11,2007
steamboat,10,3656
Belgium vessels,12,3304
steamboat,,
Hamburg,8,1728
Prussia,,
Denmark,1,195
Sweden and Norway,2,315
Russia Baltic sea ,3,346
Russia Black sea ,9,2838
Turkey vessels,370,43704
steamboat,159,61419
Moldavia vessels,1,173
steamboat,4,1493
Valacchia vessels,1,223
steamboat,,
Egypt vessels,77,23650
steamboat,49,39713
Tunis,6,1035
African UK,1,210
USA,9,4122
Venezuela,1,313
Brazil,41,10570
,,
total vessels,10093,313167
total steamboat,787,259413
total general,10810,774910
