Austria-Hungary,,
Austro-Illirian Litoral vessel,1164,26094
steamboat,3447,195761
Hungarian Litoral vessel,48,6330
steamboat,164,70944
Dalmatia vessel,164,5601
steamboat,650,191532
total vessel,1376,38025
total steamboat,4261,458237
Africa,,
Egypt vessels,3,1384
steamboat,65,138104
Algeria vessels,1,76
steamboat,4,4610
Tripoli vessels,3,383
steamboat,4,5639
Tunisia vessels,,
steamboat,12,7441
Massaua,1,1005
Americas,,
Canada UK – steamboat,,
USA vessels,3,2399
steamboat,50,89860
Jamaica - UK vessels,1,510
Barbados - UK vessels,,
Brazil steamboat,15,22880
Argentina vessels,1,743
Asia,,
India - UK steamboat,24,51882
Japan steamboat,12,33303
Australia – steamboat,,
Europe1,,
Hamburg steamboat,24,26118
Belgium steamboat,3,4120
Bulgaria steamboat,1,1198
Atlantic France vessels,2,1156
steamboat,26,28753
Mediterranean France vessels,3,1334
steamboat,84,67745
Germany steamboat,1,155
UK vessels,1,538
steamboat,106,141315
Gibraltar - UK steamboat,1,767
Malta - UK vessels,2,326
steamboat,1,2049
Cyprus – UK  vessels,3,381
steamboat,,
Greece vessels,95,14902
steamboat,32,36233
Italy,,
Veneto vessels,421,10768
steamboat,256,150453
Romagna e Marche vessels,556,16160
steamboat,90,18835
Neaples vessels,238,11431
steamboat,189,57437
Sicily vessels,61,8996
steamboat,133,66641
Toscana vessels,1,134
Liguria and Sardegna vessels,28,8111
steamboat,59,72434
Europe 2,,
Montenegro vessels,7,189
steamboat,1,434
Low Countries steamboat,5,6407
Portugal vessels,1,94
Rumenia  steamboat,2,2222
Russia Black sea vessels,46,49977
steamboat,,
Spain vessels,96,138735
steamboat,,
Sweden and Norway vessels,8,10038
Turkey vessels,94,9890
steamboat,261,247084
,,
Total vessel,2901,127930
total steamboat,5873,1942111
Total all together,8774,2070041
