Austria-Hungary,,
Austro-Illirian Litoral vessel,2333,51348
steamboat,885,21520
Hungarian Litoral vessel,222,10005
steamboat,114,80754
Dalmatia vessel,799,30147
steamboat,176,58794
total vessel,3354,91495
total steamboat,675,114068
Americas,,
Canada -UK vessel,,
USA vessels,85,55306
steamboat,1,1084
Other American UK,7,3207
Brazil vessels,21,4036
steamboat,,
Venezuela,,
Argentina steamboat,,
Peru,,
Africa,,
Egypt vessels,7,2501
steamboat,52,69253
Algeria vessels,8,2000
steamboat,,
Tripoli vessels,,
steamboat,,
Tunisia vessels,4,258
steamboat,,
West Africa,,
Asia,,
India – UK vessels,,
steamboat,29,35906
China steamboat,,
Australia – UK steamboat,,
Europe1,,
Hamburg steamboat,,
Belgium vessels,8,1306
steamboat,1,1018
Bulgaria ,,
Atlantic France vessels,,
steamboat,,
Mediterranean France,40,18186
steamboat,72,58979
Germany vessels,,
steamboat,,
UK vessels,76,29764
steamboat,121,129328
Gibraltar – UK vessels,1,588
steamboat,,
Malta – UK vessels,3,750
steamboat,2,1792
Greece vessels,178,16175
steamboat,20,14405
Italy,,
Veneto vessels,864,35108
steamboat,270,98135
Romagna e Marche vessels,472,20277
steamboat,56,8606
Neaples vessels,229,11728
steamboat,28,8263
Sicily vessels,25,4585
steamboat,4,2503
Toscana vessels,2,1172
steamboat,,
Sardegna vessels,,
steamboat,,
Europe 2,,
Montenegro vessels,2,413
steamboat,3,482
Low Countries vessels,1,234
steamboat,,
Portugal vessels,,
steamboat,,
Rumenia vessels,19,4080
steamboat,16,11716
Russia Black sea vessels,22,8060
steamboat,9,8405
Spain vessels,1,326
steamboat,,
Sweden and Norway vessels,10,1727
steamboat,2,781
Turkey vessels,111,18248
steamboat,297,280015
,,
Total vessel,5550,321865
total steamboat,1658,790066
Total all together,7808,1111931
