"","year","country","boat","volume","type","long","lat","distance"
"2572",1859,"","","","vessel",NA,NA,NA
"2573",1859,"total general","10710","777555","vessel",120.8991416,14.2884022,"10167.4794185 km"
"2574",1859,"total","9672","465012","vessel",10.0380537862,48.4055831,"417.452581931 km"
"2575",1859,"total","1038","312543","steamboat",10.0380537862,48.4055831,"417.452581931 km"
"2576",1859,"","","","vessel",NA,NA,NA
"2577",1859,"austria total","8031","461878","vessel",15.3310906,47.2363884,"213.234401355 km"
"2578",1859,"austria","7796","245640","vessel",13.199959,47.2000338,"177.792924595 km"
"2579",1859,"austria","835","216238","steamboat",13.199959,47.2000338,"177.792924595 km"
"2580",1859,"","","","vessel",NA,NA,NA
"2581",1859,"foreign total","2079","315677","vessel",NA,NA,NA
"2582",1859,"foreign","1876","219372","vessel",-0.128709882909,51.50277575,"1211.67930291 km"
"2583",1859,"foreign","203","96305","steamboat",-0.128709882909,51.50277575,"1211.67930291 km"
"2584",1859,"","","","vessel",NA,NA,NA
"2585",1859,"papal state","535","31430","vessel",NA,NA,NA
"2586",1859,"papal state","2","995","steamboat",NA,NA,NA
"2587",1859,"neaples","420","21398","vessel",NA,NA,NA
"2588",1859,"neaples","","","steamboat",NA,NA,NA
"2589",1859,"sicily","55","13419","vessel",14.155048,37.587794,"896.011387699 km"
"2590",1859,"sicily","","","steamboat",14.155048,37.587794,"896.011387699 km"
"2591",1859,"ionic islands","54","5429","vessel",-71.0961639,42.452318,"6475.15521572 km"
"2592",1859,"ionic islands","44","9236","steamboat",-71.0961639,42.452318,"6475.15521572 km"
"2593",1859,"greece","187","25500","vessel",21.9999569,39.000041,"1001.80063751 km"
"2594",1859,"greece","2","721","steamboat",21.9999569,39.000041,"1001.80063751 km"
"2595",1859,"toscana","14","6561","vessel",11.1389204,43.4586541,"320.934988239 km"
"2596",1859,"toscana","","","steamboat",11.1389204,43.4586541,"320.934988239 km"
"2597",1859,"sardegna","17","2793","vessel",9.0305773,40.0912813,"728.621829822 km"
"2598",1859,"mediterranean france","","","vessel",5.4404587,43.2353442,"714.930492968 km"
"2599",1859,"mediterranean france","32","7096","steamboat",5.4404587,43.2353442,"714.930492968 km"
"2600",1859,"atlantic france ","1","124","vessel",4.8406848,44.1211642,"725.242647921 km"
"2601",1859,"algeria","17","4850","vessel",2.9999825,28.0000272,"2176.99823126 km"
"2602",1859,"spain","8","2194","vessel",-4.0031039,40.0028028,"1578.55733565 km"
"2603",1859,"spain","3","1583","steamboat",-4.0031039,40.0028028,"1578.55733565 km"
"2604",1859,"uk – malta","90","14516","vessel",-0.3402597,51.8246673,"1241.21185177 km"
"2605",1859,"uk – malta","","","steamboat",-0.3402597,51.8246673,"1241.21185177 km"
"2606",1859,"uk – gibraltar","1","232","vessel",-0.90223,51.791921,"1273.97556484 km"
"2607",1859,"uk – gibraltar","","","steamboat",-0.90223,51.791921,"1273.97556484 km"
"2608",1859,"uk –","33","9293","vessel",-3.2765752,54.7023545,"1572.85537912 km"
"2609",1859,"uk –","27","19492","steamboat",-3.2765752,54.7023545,"1572.85537912 km"
"2610",1859,"low countries","9","1368","vessel",NA,NA,NA
"2611",1859,"low countries","6","2344","steamboat",NA,NA,NA
"2612",1859,"belgium","3","641","vessel",4.66696,50.6407351,"874.632188249 km"
"2613",1859,"hamburg","16","2521","vessel",10.000654,53.5503414,"919.635267353 km"
"2614",1859,"bremen","1","139","vessel",NA,NA,NA
"2615",1859,"prussia","2","421","vessel",-94.5063569,41.3738765,"8033.16508919 km"
"2616",1859,"denmanrk","","","vessel",NA,NA,NA
"2617",1859,"denmanrk","","","steamboat",NA,NA,NA
"2618",1859,"sweden and norway","2","328","vessel",17.3117254,62.3938656,"1877.3431426 km"
"2619",1859,"russia baltic sea","1","125","vessel",31.8980926,60.3351479,"2023.19929035 km"
"2620",1859,"russia baltic sea","1","174","steamboat",31.8980926,60.3351479,"2023.19929035 km"
"2621",1859,"russia black sea","9","3012","vessel",85.0188107,56.4834029,"4898.56295882 km"
"2622",1859,"russia black sea","1","314","steamboat",85.0188107,56.4834029,"4898.56295882 km"
"2623",1859,"turkey","278","37787","vessel",34.9249653,38.9597594,"1888.62396614 km"
"2624",1859,"turkey","99","48543","steamboat",34.9249653,38.9597594,"1888.62396614 km"
"2625",1859,"moldavia","2","557","vessel",28.5110236,47.286747,"1144.90039841 km"
"2626",1859,"moldavia","","","steamboat",28.5110236,47.286747,"1144.90039841 km"
"2627",1859,"valacchia","2","565","vessel",NA,NA,NA
"2628",1859,"valacchia","","","steamboat",NA,NA,NA
"2629",1859,"egypt","40","13112","vessel",29.2675469,26.2540493,"2556.17720792 km"
"2630",1859,"egypt","18","12903","steamboat",29.2675469,26.2540493,"2556.17720792 km"
"2631",1859,"american spain","2","871","vessel",-15.4410232,28.1329472,"3219.07175428 km"
"2632",1859,"usa","16","5129","vessel",-100.4458824,39.7837304,"8503.50783997 km"
"2633",1859,"venezuela","1","140","vessel",-66.1109317,8.0018709,"8591.75584662 km"
"2634",1859,"brazil","28","7821","vessel",-53.1999999,-10.3333332,"9098.17641607 km"
"57",1860,"","","","vessel",NA,NA,NA
"58",1860,"total general","10322","736078","vessel",120.8991416,14.2884022,"10167.4794185 km"
"59",1860,"total","9363","484348","vessel",10.0380537862,48.4055831,"417.452581931 km"
"60",1860,"total","959","251730","steamboat",10.0380537862,48.4055831,"417.452581931 km"
"61",1860,"","","","vessel",NA,NA,NA
"62",1860,"austria total","7963","347357","vessel",15.3310906,47.2363884,"213.234401355 km"
"63",1860,"austria","7241","210389","vessel",13.199959,47.2000338,"177.792924595 km"
"64",1860,"austria","722","136968","steamboat",13.199959,47.2000338,"177.792924595 km"
"65",1860,"","","","vessel",NA,NA,NA
"66",1860,"foreign total","2359","388721","vessel",NA,NA,NA
"67",1860,"foreign","2122","273959","vessel",-0.128709882909,51.50277575,"1211.67930291 km"
"68",1860,"foreign","237","114762","steamboat",-0.128709882909,51.50277575,"1211.67930291 km"
"69",1860,"","","","vessel",NA,NA,NA
"70",1860,"papal state","536","32225","vessel",NA,NA,NA
"71",1860,"papal state","10","2385","steamboat",NA,NA,NA
"72",1860,"neaples","425","21699","vessel",NA,NA,NA
"73",1860,"neaples","","","steamboat",NA,NA,NA
"74",1860,"sicily","70","17475","vessel",14.155048,37.587794,"896.011387699 km"
"75",1860,"sicily","","","steamboat",14.155048,37.587794,"896.011387699 km"
"76",1860,"ionic islands","90","8319","vessel",-71.0961639,42.452318,"6475.15521572 km"
"77",1860,"ionic islands","52","10880","steamboat",-71.0961639,42.452318,"6475.15521572 km"
"78",1860,"greece","225","28548","vessel",21.9999569,39.000041,"1001.80063751 km"
"79",1860,"greece","2","604","steamboat",21.9999569,39.000041,"1001.80063751 km"
"80",1860,"toscana","12","4800","vessel",11.1389204,43.4586541,"320.934988239 km"
"81",1860,"toscana","","","steamboat",11.1389204,43.4586541,"320.934988239 km"
"82",1860,"sardegna ","13","2479","vessel",NA,NA,NA
"83",1860,"mediterranean france","69","15291","vessel",5.4404587,43.2353442,"714.930492968 km"
"84",1860,"mediterranean france","","","steamboat",5.4404587,43.2353442,"714.930492968 km"
"85",1860,"atlantic france ","5","1203","vessel",4.8406848,44.1211642,"725.242647921 km"
"86",1860,"algeria","13","","vessel",2.9999825,28.0000272,"2176.99823126 km"
"87",1860,"spain","12","2638","vessel",-4.0031039,40.0028028,"1578.55733565 km"
"88",1860,"uk – malta","71","11904","vessel",-0.3402597,51.8246673,"1241.21185177 km"
"89",1860,"uk – malta","","","steamboat",-0.3402597,51.8246673,"1241.21185177 km"
"90",1860,"uk – gibraltar –","1","125","vessel",-0.90223,51.791921,"1273.97556484 km"
"91",1860,"uk – gibraltar –","","","steamboat",-0.90223,51.791921,"1273.97556484 km"
"92",1860,"uk –","76","19265","vessel",-3.2765752,54.7023545,"1572.85537912 km"
"93",1860,"uk –","26","24306","steamboat",-3.2765752,54.7023545,"1572.85537912 km"
"94",1860,"low countries","14","2646","vessel",NA,NA,NA
"95",1860,"low countries","9","3432","steamboat",NA,NA,NA
"96",1860,"belgium","7","1655","vessel",4.66696,50.6407351,"874.632188249 km"
"97",1860,"hamburg","16","3196","vessel",10.000654,53.5503414,"919.635267353 km"
"98",1860,"bremen","3","512","vessel",NA,NA,NA
"99",1860,"prussia","3","583","vessel",-94.5063569,41.3738765,"8033.16508919 km"
"100",1860,"denmanrk","2","298","vessel",NA,NA,NA
"101",1860,"sweden and norway","2","427","vessel",17.3117254,62.3938656,"1877.3431426 km"
"102",1860,"russia baltic sea ","5","946","vessel",31.8980926,60.3351479,"2023.19929035 km"
"103",1860,"russia black sea ","14","4948","vessel",85.0188107,56.4834029,"4898.56295882 km"
"104",1860,"turkey","314","53605","vessel",34.9249653,38.9597594,"1888.62396614 km"
"105",1860,"turkey","114","56438","steamboat",34.9249653,38.9597594,"1888.62396614 km"
"106",1860,"moldavia","4","781","vessel",28.5110236,47.286747,"1144.90039841 km"
"107",1860,"moldavia","","","steamboat",28.5110236,47.286747,"1144.90039841 km"
"108",1860,"valacchia","2","464","vessel",NA,NA,NA
"109",1860,"valacchia","","","steamboat",NA,NA,NA
"110",1860,"egypt","67","19843","vessel",29.2675469,26.2540493,"2556.17720792 km"
"111",1860,"egypt","24","16717","steamboat",29.2675469,26.2540493,"2556.17720792 km"
"112",1860,"tripoli","1","179","vessel",13.4141472054,32.77325405,"1429.91387314 km"
"113",1860,"tunisia","11","2805","vessel",9.400138,33.8439408,"1362.73600984 km"
"114",1860,"morocco","1","189","vessel",-7.3366042,31.1728192,"2431.80681967 km"
"115",1860,"american spain","8","1301","vessel",-15.4410232,28.1329472,"3219.07175428 km"
"116",1860,"usa","15","5899","vessel",-100.4458824,39.7837304,"8503.50783997 km"
"117",1860,"venezuela","1","200","vessel",-66.1109317,8.0018709,"8591.75584662 km"
"118",1860,"brazil","19","4521","vessel",-53.1999999,-10.3333332,"9098.17641607 km"
"3148",1861,"austria","7015","187234","vessel",13.199959,47.2000338,"177.792924595 km"
"3149",1861,"austria","650","116832","steamboat",13.199959,47.2000338,"177.792924595 km"
"3150",1861,"papal state","695","38037","vessel",NA,NA,NA
"3151",1861,"papal state","1","422","steamboat",NA,NA,NA
"3152",1861,"neaples ","395","24594","vessel",NA,NA,NA
"3153",1861,"sicily","92","22538","vessel",14.155048,37.587794,"896.011387699 km"
"3154",1861,"sicily","","","steamboat",14.155048,37.587794,"896.011387699 km"
"3155",1861,"ionic islands","92","6081","vessel",-71.0961639,42.452318,"6475.15521572 km"
"3156",1861,"ionic islands","52","11820","steamboat",-71.0961639,42.452318,"6475.15521572 km"
"3157",1861,"greece","222","26796","vessel",21.9999569,39.000041,"1001.80063751 km"
"3158",1861,"greece","","","steamboat",21.9999569,39.000041,"1001.80063751 km"
"3159",1861,"toscana","9","1767","vessel",11.1389204,43.4586541,"320.934988239 km"
"3160",1861,"toscana","","","steamboat",11.1389204,43.4586541,"320.934988239 km"
"3161",1861,"sardegna","18","2858","vessel",9.0305773,40.0912813,"728.621829822 km"
"3162",1861,"sardegna","","","steamboat",9.0305773,40.0912813,"728.621829822 km"
"3163",1861,"mediterranean france","170","42200","vessel",5.4404587,43.2353442,"714.930492968 km"
"3164",1861,"mediterranean france","","","steamboat",5.4404587,43.2353442,"714.930492968 km"
"3165",1861,"atlantic france","50","14148","vessel",4.8406848,44.1211642,"725.242647921 km"
"3166",1861,"atlantic france","1","350","steamboat",4.8406848,44.1211642,"725.242647921 km"
"3167",1861,"algeria","10","3693","vessel",2.9999825,28.0000272,"2176.99823126 km"
"3168",1861,"spain","13","3080","vessel",-4.0031039,40.0028028,"1578.55733565 km"
"3169",1861,"portugal","1","310","vessel",-7.8896262,40.033265,"1870.41416999 km"
"3170",1861,"uk – malta","75","12713","vessel",-0.3402597,51.8246673,"1241.21185177 km"
"3171",1861,"uk – malta","","","steamboat",-0.3402597,51.8246673,"1241.21185177 km"
"3172",1861,"uk – gibraltar ","","","vessel",-0.90223,51.791921,"1273.97556484 km"
"3173",1861,"uk –","88","23607","vessel",-3.2765752,54.7023545,"1572.85537912 km"
"3174",1861,"uk –","51","46281","steamboat",-3.2765752,54.7023545,"1572.85537912 km"
"3175",1861,"low countries","21","3547","vessel",NA,NA,NA
"3176",1861,"low countries","8","3104","steamboat",NA,NA,NA
"3177",1861,"belgium","17","","vessel",4.66696,50.6407351,"874.632188249 km"
"3178",1861,"hamburg","","2240","vessel",10.000654,53.5503414,"919.635267353 km"
"3179",1861,"bemen","1","74","vessel",NA,NA,NA
"3180",1861,"prussia","2","336","vessel",-94.5063569,41.3738765,"8033.16508919 km"
"3181",1861,"denmark","","","vessel",10.3333283,55.670249,"1140.48513829 km"
"3182",1861,"sweden and norway","2","323","vessel",17.3117254,62.3938656,"1877.3431426 km"
"3183",1861,"russia baltic sea ","8","1356","vessel",31.8980926,60.3351479,"2023.19929035 km"
"3184",1861,"russia black sea ","11","3299","vessel",85.0188107,56.4834029,"4898.56295882 km"
"3185",1861,"russia black sea ","1","550","steamboat",85.0188107,56.4834029,"4898.56295882 km"
"3186",1861,"turkey","239","26542","vessel",34.9249653,38.9597594,"1888.62396614 km"
"3187",1861,"turkey","122","54783","steamboat",34.9249653,38.9597594,"1888.62396614 km"
"3188",1861,"moldavia","2","320","vessel",28.5110236,47.286747,"1144.90039841 km"
"3189",1861,"moldavia","","","steamboat",28.5110236,47.286747,"1144.90039841 km"
"3190",1861,"valacchia","2","341","vessel",NA,NA,NA
"3191",1861,"valacchia","","","steamboat",NA,NA,NA
"3192",1861,"egypt","58","18062","vessel",29.2675469,26.2540493,"2556.17720792 km"
"3193",1861,"egypt","36","24387","steamboat",29.2675469,26.2540493,"2556.17720792 km"
"3194",1861,"tunisia","3","602","vessel",9.400138,33.8439408,"1362.73600984 km"
"3195",1861,"american spain","3","1525","vessel",-15.4410232,28.1329472,"3219.07175428 km"
"3196",1861,"usa","4","2191","vessel",-100.4458824,39.7837304,"8503.50783997 km"
"3197",1861,"brazil","32","8637","vessel",-53.1999999,-10.3333332,"9098.17641607 km"
"3198",1861,"","","","vessel",NA,NA,NA
"3199",1861,"total","","","vessel",10.0380537862,48.4055831,"417.452581931 km"
"3200",1861,"total","9361","482428","steamboat",10.0380537862,48.4055831,"417.452581931 km"
"3201",1861,"","922","258329","vessel",NA,NA,NA
"3202",1861,"total general","","","vessel",120.8991416,14.2884022,"10167.4794185 km"
"3203",1861,"","10283","740952","vessel",NA,NA,NA
"2050",1862,"austria","7361","181227","vessel",13.199959,47.2000338,"177.792924595 km"
"2051",1862,"austria","449","84421","steamboat",13.199959,47.2000338,"177.792924595 km"
"2052",1862,"papal state","663","36804","vessel",NA,NA,NA
"2053",1862,"papal state","1","123","steamboat",NA,NA,NA
"2054",1862,"neaples","496","27436","vessel",NA,NA,NA
"2055",1862,"neaples","","","steamboat",NA,NA,NA
"2056",1862,"sicily","94","17698","vessel",14.155048,37.587794,"896.011387699 km"
"2057",1862,"sicily","","","steamboat",14.155048,37.587794,"896.011387699 km"
"2058",1862,"ionic islands","102","6773","vessel",-71.0961639,42.452318,"6475.15521572 km"
"2059",1862,"ionic islands","53","12228","steamboat",-71.0961639,42.452318,"6475.15521572 km"
"2060",1862,"greece","308","31738","vessel",21.9999569,39.000041,"1001.80063751 km"
"2061",1862,"greece","","","steamboat",21.9999569,39.000041,"1001.80063751 km"
"2062",1862,"toscana","10","1537","vessel",11.1389204,43.4586541,"320.934988239 km"
"2063",1862,"toscana","","","steamboat",11.1389204,43.4586541,"320.934988239 km"
"2064",1862,"sardegna","37","6593","vessel",9.0305773,40.0912813,"728.621829822 km"
"2065",1862,"sardegna","","","steamboat",9.0305773,40.0912813,"728.621829822 km"
"2066",1862,"mediterranean france","171","45411","vessel",5.4404587,43.2353442,"714.930492968 km"
"2067",1862,"mediterranean france","","","steamboat",5.4404587,43.2353442,"714.930492968 km"
"2068",1862,"atlantic france","18","15143","vessel",4.8406848,44.1211642,"725.242647921 km"
"2069",1862,"atlantic france","","","steamboat",4.8406848,44.1211642,"725.242647921 km"
"2070",1862,"algeria","21","6895","vessel",2.9999825,28.0000272,"2176.99823126 km"
"2071",1862,"spain","12","3191","vessel",-4.0031039,40.0028028,"1578.55733565 km"
"2072",1862,"portugal","1","295","vessel",-7.8896262,40.033265,"1870.41416999 km"
"2073",1862,"uk – malta","48","8127","vessel",-0.3402597,51.8246673,"1241.21185177 km"
"2074",1862,"uk – malta","","","steamboat",-0.3402597,51.8246673,"1241.21185177 km"
"2075",1862,"uk – gibraltar","4","2589","vessel",-0.90223,51.791921,"1273.97556484 km"
"2076",1862,"uk – gibraltar","","","steamboat",-0.90223,51.791921,"1273.97556484 km"
"2077",1862,"uk –","93","28793","vessel",-3.2765752,54.7023545,"1572.85537912 km"
"2078",1862,"uk –","62","62133","steamboat",-3.2765752,54.7023545,"1572.85537912 km"
"2079",1862,"low countries","11","2007","vessel",NA,NA,NA
"2080",1862,"low countries","10","3656","steamboat",NA,NA,NA
"2081",1862,"belgium","12","3304","vessel",4.66696,50.6407351,"874.632188249 km"
"2082",1862,"belgium","","","steamboat",4.66696,50.6407351,"874.632188249 km"
"2083",1862,"hamburg","8","1728","vessel",10.000654,53.5503414,"919.635267353 km"
"2084",1862,"prussia","","","vessel",-94.5063569,41.3738765,"8033.16508919 km"
"2085",1862,"denmark","1","195","vessel",10.3333283,55.670249,"1140.48513829 km"
"2086",1862,"sweden and norway","2","315","vessel",17.3117254,62.3938656,"1877.3431426 km"
"2087",1862,"russia baltic sea ","3","346","vessel",31.8980926,60.3351479,"2023.19929035 km"
"2088",1862,"russia black sea ","9","2838","vessel",85.0188107,56.4834029,"4898.56295882 km"
"2089",1862,"turkey","370","43704","vessel",34.9249653,38.9597594,"1888.62396614 km"
"2090",1862,"turkey","159","61419","steamboat",34.9249653,38.9597594,"1888.62396614 km"
"2091",1862,"moldavia","1","173","vessel",28.5110236,47.286747,"1144.90039841 km"
"2092",1862,"moldavia","4","1493","steamboat",28.5110236,47.286747,"1144.90039841 km"
"2093",1862,"valacchia","1","223","vessel",NA,NA,NA
"2094",1862,"valacchia","","","steamboat",NA,NA,NA
"2095",1862,"egypt","77","23650","vessel",29.2675469,26.2540493,"2556.17720792 km"
"2096",1862,"egypt","49","39713","steamboat",29.2675469,26.2540493,"2556.17720792 km"
"2097",1862,"tunis","6","1035","vessel",9.400138,33.8439408,"1362.73600984 km"
"2098",1862,"african uk","1","210","vessel",-1.3105382,54.5617141,"1459.50660586 km"
"2099",1862,"usa","9","4122","vessel",-100.4458824,39.7837304,"8503.50783997 km"
"2100",1862,"venezuela","1","313","vessel",-66.1109317,8.0018709,"8591.75584662 km"
"2101",1862,"brazil","41","10570","vessel",-53.1999999,-10.3333332,"9098.17641607 km"
"2102",1862,"","","","vessel",NA,NA,NA
"2103",1862,"total","10093","313167","vessel",10.0380537862,48.4055831,"417.452581931 km"
"2104",1862,"total","787","259413","steamboat",10.0380537862,48.4055831,"417.452581931 km"
"2105",1862,"total general","10810","774910","vessel",120.8991416,14.2884022,"10167.4794185 km"
"1862",1863,"austria","7268","178057","vessel",13.199959,47.2000338,"177.792924595 km"
"1863",1863,"austria","468","89285","steamboat",13.199959,47.2000338,"177.792924595 km"
"1864",1863,"papal state","621","36171","vessel",NA,NA,NA
"1865",1863,"papal state","4","1139","steamboat",NA,NA,NA
"1866",1863,"neaples","543","33932","vessel",NA,NA,NA
"1867",1863,"neaples","1","295","steamboat",NA,NA,NA
"1868",1863,"sicily","135","25973","vessel",14.155048,37.587794,"896.011387699 km"
"1869",1863,"sicily","","","steamboat",14.155048,37.587794,"896.011387699 km"
"1870",1863,"ionic islands","128","9000","vessel",-71.0961639,42.452318,"6475.15521572 km"
"1871",1863,"ionic islands","53","11383","steamboat",-71.0961639,42.452318,"6475.15521572 km"
"1872",1863,"greece","212","27341","vessel",21.9999569,39.000041,"1001.80063751 km"
"1873",1863,"greece","","","steamboat",21.9999569,39.000041,"1001.80063751 km"
"1874",1863,"toscana","13","2848","vessel",11.1389204,43.4586541,"320.934988239 km"
"1875",1863,"toscana","","","steamboat",11.1389204,43.4586541,"320.934988239 km"
"1876",1863,"sardegna","36","6370","vessel",9.0305773,40.0912813,"728.621829822 km"
"1877",1863,"sardegna","","","steamboat",9.0305773,40.0912813,"728.621829822 km"
"1878",1863,"mediterranean france","129","31576","vessel",5.4404587,43.2353442,"714.930492968 km"
"1879",1863,"mediterranean france","","","steamboat",5.4404587,43.2353442,"714.930492968 km"
"1880",1863,"atlantic france ","21","6945","vessel",4.8406848,44.1211642,"725.242647921 km"
"1881",1863,"algeria","12","3690","vessel",2.9999825,28.0000272,"2176.99823126 km"
"1882",1863,"spain","10","2797","vessel",-4.0031039,40.0028028,"1578.55733565 km"
"1883",1863,"portugal","2","510","vessel",-7.8896262,40.033265,"1870.41416999 km"
"1884",1863,"uk – malta","24","3447","vessel",-0.3402597,51.8246673,"1241.21185177 km"
"1885",1863,"uk – malta","","","steamboat",-0.3402597,51.8246673,"1241.21185177 km"
"1886",1863,"uk –","45","15010","vessel",-3.2765752,54.7023545,"1572.85537912 km"
"1887",1863,"uk –","63","58975","steamboat",-3.2765752,54.7023545,"1572.85537912 km"
"1888",1863,"low countries","22","3853","vessel",NA,NA,NA
"1889",1863,"low countries","9","3397","steamboat",NA,NA,NA
"1890",1863,"belgium ","3","","vessel",NA,NA,NA
"1891",1863,"hamburg","10","1718","vessel",10.000654,53.5503414,"919.635267353 km"
"1892",1863,"bremen","2","334","vessel",NA,NA,NA
"1893",1863,"prussia","2","323","vessel",-94.5063569,41.3738765,"8033.16508919 km"
"1894",1863,"denmark","","","vessel",10.3333283,55.670249,"1140.48513829 km"
"1895",1863,"sweden and norway","2","231","vessel",17.3117254,62.3938656,"1877.3431426 km"
"1896",1863,"russia baltic sea ","7","1077","vessel",31.8980926,60.3351479,"2023.19929035 km"
"1897",1863,"russia black sea ","7","1618","vessel",85.0188107,56.4834029,"4898.56295882 km"
"1898",1863,"turkey","297","36399","vessel",34.9249653,38.9597594,"1888.62396614 km"
"1899",1863,"turkey","160","61397","steamboat",34.9249653,38.9597594,"1888.62396614 km"
"1900",1863,"moldavia","","","vessel",28.5110236,47.286747,"1144.90039841 km"
"1901",1863,"moldavia","3","841","steamboat",28.5110236,47.286747,"1144.90039841 km"
"1902",1863,"valacchia","6","1683","vessel",NA,NA,NA
"1903",1863,"valacchia","","","steamboat",NA,NA,NA
"1904",1863,"egypt","75","24934","vessel",29.2675469,26.2540493,"2556.17720792 km"
"1905",1863,"egypt","64","43163","steamboat",29.2675469,26.2540493,"2556.17720792 km"
"1906",1863,"african uk","2","636","vessel",-1.3105382,54.5617141,"1459.50660586 km"
"1907",1863,"african spain","1","143","vessel",-61.51767495,10.6608194,"8026.61176661 km"
"1908",1863,"s. domingo","1","163","vessel",-41.3408739,-20.9514413,"9236.36248811 km"
"1909",1863,"usa","8","3377","vessel",-100.4458824,39.7837304,"8503.50783997 km"
"1910",1863,"american denmanrk","1","199","vessel",NA,NA,NA
"1911",1863,"argentina","1","179","vessel",-64.9672816,-34.9964962,"11918.472177 km"
"1912",1863,"brazil","42","9387","vessel",-53.1999999,-10.3333332,"9098.17641607 km"
"1913",1863,"","","","vessel",NA,NA,NA
"1914",1863,"total","9688","470333","vessel",10.0380537862,48.4055831,"417.452581931 km"
"1915",1863,"total","825","269873","steamboat",10.0380537862,48.4055831,"417.452581931 km"
"1916",1863,"total general","10519","740208","vessel",120.8991416,14.2884022,"10167.4794185 km"
"2689",1864,"austria","6757","168865","vessel",13.199959,47.2000338,"177.792924595 km"
"2690",1864,"austria","432","97478","steamboat",13.199959,47.2000338,"177.792924595 km"
"2691",1864,"papal state","682","40335","vessel",NA,NA,NA
"2692",1864,"papal state","42","5175","steamboat",NA,NA,NA
"2693",1864,"neaples","510","34362","vessel",NA,NA,NA
"2694",1864,"neaples","1","143","steamboat",NA,NA,NA
"2695",1864,"sicily","169","28912","vessel",14.155048,37.587794,"896.011387699 km"
"2696",1864,"sicily","","","steamboat",14.155048,37.587794,"896.011387699 km"
"2697",1864,"ionic islands","66","4689","vessel",-71.0961639,42.452318,"6475.15521572 km"
"2698",1864,"ionic islands","","","steamboat",-71.0961639,42.452318,"6475.15521572 km"
"2699",1864,"greece","174","23930","vessel",21.9999569,39.000041,"1001.80063751 km"
"2700",1864,"greece","1","497","steamboat",21.9999569,39.000041,"1001.80063751 km"
"2701",1864,"toscana","7","1244","vessel",11.1389204,43.4586541,"320.934988239 km"
"2702",1864,"toscana","","","steamboat",11.1389204,43.4586541,"320.934988239 km"
"2703",1864,"sardegna","30","5322","vessel",9.0305773,40.0912813,"728.621829822 km"
"2704",1864,"sardegna","","","steamboat",9.0305773,40.0912813,"728.621829822 km"
"2705",1864,"mediterranean france","153","40386","vessel",5.4404587,43.2353442,"714.930492968 km"
"2706",1864,"mediterranean france","","","steamboat",5.4404587,43.2353442,"714.930492968 km"
"2707",1864,"atlantic france","42","13483","vessel",4.8406848,44.1211642,"725.242647921 km"
"2708",1864,"atlantic france","","","steamboat",4.8406848,44.1211642,"725.242647921 km"
"2709",1864,"algeria","10","3507","vessel",2.9999825,28.0000272,"2176.99823126 km"
"2710",1864,"spain","9","2838","vessel",-4.0031039,40.0028028,"1578.55733565 km"
"2711",1864,"portugal","1","249","vessel",-7.8896262,40.033265,"1870.41416999 km"
"2712",1864,"uk – malta","31","4553","vessel",-0.3402597,51.8246673,"1241.21185177 km"
"2713",1864,"uk – malta","","","steamboat",-0.3402597,51.8246673,"1241.21185177 km"
"2714",1864,"uk – gibraltar –","1","528","vessel",-0.90223,51.791921,"1273.97556484 km"
"2715",1864,"uk – gibraltar –","","","steamboat",-0.90223,51.791921,"1273.97556484 km"
"2716",1864,"uk –","63","20042","vessel",-3.2765752,54.7023545,"1572.85537912 km"
"2717",1864,"uk –","44","34649","steamboat",-3.2765752,54.7023545,"1572.85537912 km"
"2718",1864,"low countries","10","1521","vessel",NA,NA,NA
"2719",1864,"low countries","6","2280","steamboat",NA,NA,NA
"2720",1864,"belgium ","3","697","vessel",NA,NA,NA
"2721",1864,"hamburg","11","1709","vessel",10.000654,53.5503414,"919.635267353 km"
"2722",1864,"bremen","1","139","vessel",NA,NA,NA
"2723",1864,"prussia","","","vessel",-94.5063569,41.3738765,"8033.16508919 km"
"2724",1864,"denmark","1","162","vessel",10.3333283,55.670249,"1140.48513829 km"
"2725",1864,"sweden and norway","1","153","vessel",17.3117254,62.3938656,"1877.3431426 km"
"2726",1864,"russia baltic sea ","6","1069","vessel",31.8980926,60.3351479,"2023.19929035 km"
"2727",1864,"russia black sea","4","1240","vessel",85.0188107,56.4834029,"4898.56295882 km"
"2728",1864,"russia black sea","","","steamboat",85.0188107,56.4834029,"4898.56295882 km"
"2729",1864,"turkey","264","35929","vessel",34.9249653,38.9597594,"1888.62396614 km"
"2730",1864,"turkey","162","60924","steamboat",34.9249653,38.9597594,"1888.62396614 km"
"2731",1864,"moldavia","4","934","vessel",28.5110236,47.286747,"1144.90039841 km"
"2732",1864,"moldavia","","","steamboat",28.5110236,47.286747,"1144.90039841 km"
"2733",1864,"valacchia","1","187","vessel",NA,NA,NA
"2734",1864,"valacchia","1","264","steamboat",NA,NA,NA
"2735",1864,"egypt","108","39057","vessel",29.2675469,26.2540493,"2556.17720792 km"
"2736",1864,"egypt","122","83354","steamboat",29.2675469,26.2540493,"2556.17720792 km"
"2737",1864,"tunis","1","49","vessel",9.400138,33.8439408,"1362.73600984 km"
"2738",1864,"usa","5","2756","vessel",-100.4458824,39.7837304,"8503.50783997 km"
"2739",1864,"american uk","1","563","vessel",-2.1924488,53.0407826,"1416.55744226 km"
"2740",1864,"mexico –","1","673","vessel",NA,NA,NA
