"","year","country","boat","volume","type","long","lat","distance"
"2656",1859,"","",NA,"vessel",NA,NA,NA
"2657",1859,"total general","10969",77913,"vessel",120.8991416,14.2884022,"10167.4794185 km"
"2658",1859,"total","9925",465296,"vessel",10.0380537862,48.4055831,"417.452581931 km"
"2659",1859,"total","1044",313877,"steamboat",10.0380537862,48.4055831,"417.452581931 km"
"2660",1859,"","",NA,"vessel",NA,NA,NA
"2661",1859,"austria total","8761",439693,"vessel",15.3310906,47.2363884,"213.234401355 km"
"2662",1859,"austria","7925",223647,"vessel",13.199959,47.2000338,"177.792924595 km"
"2663",1859,"austria","836",215951,"steamboat",13.199959,47.2000338,"177.792924595 km"
"2664",1859,"","",NA,"vessel",NA,NA,NA
"2665",1859,"foreign total","2208",339480,"vessel",NA,NA,NA
"2666",1859,"foreign","2000",241634,"vessel",-0.128709882909,51.50277575,"1211.67930291 km"
"2667",1859,"foreign","208",97826,"steamboat",-0.128709882909,51.50277575,"1211.67930291 km"
"2668",1859,"","",NA,"vessel",NA,NA,NA
"2669",1859,"papal state","505",26810,"vessel",NA,NA,NA
"2670",1859,"papal state","1",400,"steamboat",NA,NA,NA
"2671",1859,"neaples","413",22129,"vessel",NA,NA,NA
"2672",1859,"neaples","",NA,"steamboat",NA,NA,NA
"2673",1859,"sicily","77",12978,"vessel",14.155048,37.587794,"896.011387699 km"
"2674",1859,"sicily","",NA,"steamboat",14.155048,37.587794,"896.011387699 km"
"2675",1859,"ionic islands","47",3716,"vessel",-71.0961639,42.452318,"6475.15521572 km"
"2676",1859,"ionic islands","51",11849,"steamboat",-71.0961639,42.452318,"6475.15521572 km"
"2677",1859,"greece","114",9272,"vessel",21.9999569,39.000041,"1001.80063751 km"
"2678",1859,"greece","",NA,"steamboat",21.9999569,39.000041,"1001.80063751 km"
"2679",1859,"toscana","4",424,"vessel",11.1389204,43.4586541,"320.934988239 km"
"2680",1859,"toscana","",NA,"steamboat",11.1389204,43.4586541,"320.934988239 km"
"2681",1859,"sardegna","20",2657,"vessel",9.0305773,40.0912813,"728.621829822 km"
"2682",1859,"mediterranean france","49",9154,"vessel",5.4404587,43.2353442,"714.930492968 km"
"2683",1859,"mediterranean france","",NA,"steamboat",5.4404587,43.2353442,"714.930492968 km"
"2684",1859,"atlantic france ","17",2814,"vessel",4.8406848,44.1211642,"725.242647921 km"
"2685",1859,"algeria","1",374,"vessel",2.9999825,28.0000272,"2176.99823126 km"
"2686",1859,"spain","6",1606,"vessel",-4.0031039,40.0028028,"1578.55733565 km"
"2687",1859,"spain","5",2821,"steamboat",-4.0031039,40.0028028,"1578.55733565 km"
"2688",1859,"uk – malta","8",300,"vessel",-0.3402597,51.8246673,"1241.21185177 km"
"2689",1859,"uk – malta","",NA,"steamboat",-0.3402597,51.8246673,"1241.21185177 km"
"2690",1859,"uk – gibraltar","",NA,"vessel",-0.90223,51.791921,"1273.97556484 km"
"2691",1859,"uk –","135",40305,"vessel",-3.2765752,54.7023545,"1572.85537912 km"
"2692",1859,"uk –","29",20673,"steamboat",-3.2765752,54.7023545,"1572.85537912 km"
"2693",1859,"low countries","32",4987,"vessel",NA,NA,NA
"2694",1859,"low countries","5",1912,"steamboat",NA,NA,NA
"2695",1859,"belgium","15",4216,"vessel",4.66696,50.6407351,"874.632188249 km"
"2696",1859,"hamburg","9",928,"vessel",10.000654,53.5503414,"919.635267353 km"
"2697",1859,"prussia","5",998,"vessel",-94.5063569,41.3738765,"8033.16508919 km"
"2698",1859,"sweden and norway","7",1209,"vessel",17.3117254,62.3938656,"1877.3431426 km"
"2699",1859,"russia black sea","64",18506,"vessel",85.0188107,56.4834029,"4898.56295882 km"
"2700",1859,"russia black sea","3",311,"steamboat",85.0188107,56.4834029,"4898.56295882 km"
"2701",1859,"turkey","275",30198,"vessel",34.9249653,38.9597594,"1888.62396614 km"
"2702",1859,"turkey","99",47479,"steamboat",34.9249653,38.9597594,"1888.62396614 km"
"2703",1859,"moldavia","20",3055,"vessel",28.5110236,47.286747,"1144.90039841 km"
"2704",1859,"moldavia","",NA,"steamboat",28.5110236,47.286747,"1144.90039841 km"
"2705",1859,"valacchia","80",13037,"vessel",NA,NA,NA
"2706",1859,"valacchia","",NA,"steamboat",NA,NA,NA
"2707",1859,"egypt","22",6626,"vessel",29.2675469,26.2540493,"2556.17720792 km"
"2708",1859,"egypt","17",12313,"steamboat",29.2675469,26.2540493,"2556.17720792 km"
"2709",1859,"tripoli","1",113,"vessel",13.4141472054,32.77325405,"1429.91387314 km"
"2710",1859,"s. domingo","7",1063,"vessel",-41.3408739,-20.9514413,"9236.36248811 km"
"2711",1859,"american spain","8",2538,"vessel",-15.4410232,28.1329472,"3219.07175428 km"
"2712",1859,"usa","25",12092,"vessel",-100.4458824,39.7837304,"8503.50783997 km"
"2713",1859,"venezuela","1",111,"vessel",-66.1109317,8.0018709,"8591.75584662 km"
"2714",1859,"brazil","28",5772,"vessel",-53.1999999,-10.3333332,"9098.17641607 km"
"2715",1859,"peru","2",635,"vessel",-75.0458514,-6.8699696,"10459.9525756 km"
"2716",1859,"asian uk","4",1405,"vessel",0.101622167247,52.2049696,"1235.5292921 km"
"2717",1859,"asian low countries ","1",409,"vessel",NA,NA,NA
"2718",1859,"sumatra","1",400,"vessel",101.583949,-0.14292745,"9851.0434614 km"
"61",1860,"","",NA,"vessel",NA,NA,NA
"62",1860,"total general","10243",717296,"vessel",120.8991416,14.2884022,"10167.4794185 km"
"63",1860,"total","9280",486484,"vessel",10.0380537862,48.4055831,"417.452581931 km"
"64",1860,"total","963",232213,"steamboat",10.0380537862,48.4055831,"417.452581931 km"
"65",1860,"","",NA,"vessel",NA,NA,NA
"66",1860,"austria total","8013",244900,"vessel",15.3310906,47.2363884,"213.234401355 km"
"67",1860,"austria","7288",206700,"vessel",13.199959,47.2000338,"177.792924595 km"
"68",1860,"austria","725",137065,"steamboat",13.199959,47.2000338,"177.792924595 km"
"69",1860,"","",NA,"vessel",NA,NA,NA
"70",1860,"foreign total","2230",372590,"vessel",NA,NA,NA
"71",1860,"foreign","1992",206464,"vessel",-0.128709882909,51.50277575,"1211.67930291 km"
"72",1860,"foreign","235",114507,"steamboat",-0.128709882909,51.50277575,"1211.67930291 km"
"73",1860,"","",NA,"vessel",NA,NA,NA
"74",1860,"papal state","412",2230,"vessel",NA,NA,NA
"75",1860,"papal state","10",2002,"steamboat",NA,NA,NA
"76",1860,"neaples","414",21200,"vessel",NA,NA,NA
"77",1860,"neaples","",NA,"steamboat",NA,NA,NA
"78",1860,"sicily","75",12510,"vessel",14.155048,37.587794,"896.011387699 km"
"79",1860,"sicily","",NA,"steamboat",14.155048,37.587794,"896.011387699 km"
"80",1860,"ionic islands","24",2122,"vessel",-71.0961639,42.452318,"6475.15521572 km"
"81",1860,"ionic islands","53",10627,"steamboat",-71.0961639,42.452318,"6475.15521572 km"
"82",1860,"greece","183",19122,"vessel",21.9999569,39.000041,"1001.80063751 km"
"83",1860,"greece","1",406,"steamboat",21.9999569,39.000041,"1001.80063751 km"
"84",1860,"toscana","6",601,"vessel",11.1389204,43.4586541,"320.934988239 km"
"85",1860,"sardegna","21",2190,"vessel",9.0305773,40.0912813,"728.621829822 km"
"86",1860,"sardegna","",NA,"steamboat",9.0305773,40.0912813,"728.621829822 km"
"87",1860,"mediterranean france","46",9050,"vessel",5.4404587,43.2353442,"714.930492968 km"
"88",1860,"mediterranean france","1",500,"steamboat",5.4404587,43.2353442,"714.930492968 km"
"89",1860,"atlantic france ","15",2201,"vessel",4.8406848,44.1211642,"725.242647921 km"
"90",1860,"spain ","6",806,"vessel",-4.0031039,40.0028028,"1578.55733565 km"
"91",1860,"portugal","1",104,"vessel",-7.8896262,40.033265,"1870.41416999 km"
"92",1860,"uk – malta","6",1079,"vessel",-0.3402597,51.8246673,"1241.21185177 km"
"93",1860,"uk –","186",56294,"vessel",-3.2765752,54.7023545,"1572.85537912 km"
"94",1860,"uk –","25",22731,"steamboat",-3.2765752,54.7023545,"1572.85537912 km"
"95",1860,"low countries","35",5906,"vessel",NA,NA,NA
"96",1860,"low countries","9",3401,"steamboat",NA,NA,NA
"97",1860,"belgium","12",2601,"vessel",4.66696,50.6407351,"874.632188249 km"
"98",1860,"hamburg","12",1946,"vessel",10.000654,53.5503414,"919.635267353 km"
"99",1860,"prussia","1",118,"vessel",-94.5063569,41.3738765,"8033.16508919 km"
"100",1860,"sweden and norway","5",760,"vessel",17.3117254,62.3938656,"1877.3431426 km"
"101",1860,"russia black sea ","41",10501,"vessel",85.0188107,56.4834029,"4898.56295882 km"
"102",1860,"turkey","237",28050,"vessel",34.9249653,38.9597594,"1888.62396614 km"
"103",1860,"turkey","115",37291,"steamboat",34.9249653,38.9597594,"1888.62396614 km"
"104",1860,"moldavia","13",2157,"vessel",28.5110236,47.286747,"1144.90039841 km"
"105",1860,"moldavia","",NA,"steamboat",28.5110236,47.286747,"1144.90039841 km"
"106",1860,"valacchia","119",21841,"vessel",NA,NA,NA
"107",1860,"valacchia","",NA,"steamboat",NA,NA,NA
"108",1860,"egypt","24",6190,"vessel",29.2675469,26.2540493,"2556.17720792 km"
"109",1860,"egypt","24",16721,"steamboat",29.2675469,26.2540493,"2556.17720792 km"
"110",1860,"s. domingo","8",1188,"vessel",-41.3408739,-20.9514413,"9236.36248811 km"
"111",1860,"american spain","5",837,"vessel",-15.4410232,28.1329472,"3219.07175428 km"
"112",1860,"usa","41",17146,"vessel",-100.4458824,39.7837304,"8503.50783997 km"
"113",1860,"mexico","1",341,"vessel",-99.1332101,19.4325301,"10142.6426318 km"
"114",1860,"venezuela","2",201,"vessel",-66.1109317,8.0018709,"8591.75584662 km"
"115",1860,"brazil","34",6856,"vessel",-53.1999999,-10.3333332,"9098.17641607 km"
"116",1860,"peru","2",719,"vessel",-75.0458514,-6.8699696,"10459.9525756 km"
"117",1860,"asian uk","12",770,"vessel",0.101622167247,52.2049696,"1235.5292921 km"
"118",1860,"sumatra","1",351,"vessel",101.583949,-0.14292745,"9851.0434614 km"
"3272",1861,"austria","7298",213904,"vessel",13.199959,47.2000338,"177.792924595 km"
"3273",1861,"austria","652",117982,"steamboat",13.199959,47.2000338,"177.792924595 km"
"3274",1861,"papal state","593",35402,"vessel",NA,NA,NA
"3275",1861,"papal state","1",422,"steamboat",NA,NA,NA
"3276",1861,"neaples","411",26429,"vessel",NA,NA,NA
"3277",1861,"neaples","",NA,"steamboat",NA,NA,NA
"3278",1861,"sicily","101",17598,"vessel",14.155048,37.587794,"896.011387699 km"
"3279",1861,"sicily","",NA,"steamboat",14.155048,37.587794,"896.011387699 km"
"3280",1861,"ionic islands","27",2326,"vessel",-71.0961639,42.452318,"6475.15521572 km"
"3281",1861,"ionic islands","52",11002,"steamboat",-71.0961639,42.452318,"6475.15521572 km"
"3282",1861,"greece","108",11905,"vessel",21.9999569,39.000041,"1001.80063751 km"
"3283",1861,"greece","",NA,"steamboat",21.9999569,39.000041,"1001.80063751 km"
"3284",1861,"toscana","11",2305,"vessel",11.1389204,43.4586541,"320.934988239 km"
"3285",1861,"toscana","",NA,"steamboat",11.1389204,43.4586541,"320.934988239 km"
"3286",1861,"sardegna","44",10501,"vessel",9.0305773,40.0912813,"728.621829822 km"
"3287",1861,"sardegna","",NA,"steamboat",9.0305773,40.0912813,"728.621829822 km"
"3288",1861,"mediterranean france","71",10207,"vessel",5.4404587,43.2353442,"714.930492968 km"
"3289",1861,"mediterranean france","",NA,"steamboat",5.4404587,43.2353442,"714.930492968 km"
"3290",1861,"atlantic france ","7",1547,"vessel",4.8406848,44.1211642,"725.242647921 km"
"3291",1861,"algeria","3",905,"vessel",2.9999825,28.0000272,"2176.99823126 km"
"3292",1861,"spain","12",1806,"vessel",-4.0031039,40.0028028,"1578.55733565 km"
"3293",1861,"uk – malta","6",985,"vessel",-0.3402597,51.8246673,"1241.21185177 km"
"3294",1861,"uk – malta","",NA,"steamboat",-0.3402597,51.8246673,"1241.21185177 km"
"3295",1861,"uk – gibraltar –","1",158,"vessel",-0.90223,51.791921,"1273.97556484 km"
"3296",1861,"uk – gibraltar –","",NA,"steamboat",-0.90223,51.791921,"1273.97556484 km"
"3297",1861,"uk –","136",63735,"vessel",-3.2765752,54.7023545,"1572.85537912 km"
"3298",1861,"uk –","55",51379,"steamboat",-3.2765752,54.7023545,"1572.85537912 km"
"3299",1861,"low countries","42",7760,"vessel",NA,NA,NA
"3300",1861,"low countries","9",3504,"steamboat",NA,NA,NA
"3301",1861,"belgium","18",3795,"vessel",4.66696,50.6407351,"874.632188249 km"
"3302",1861,"hamburg","6",596,"vessel",10.000654,53.5503414,"919.635267353 km"
"3303",1861,"prussia","3",538,"vessel",-94.5063569,41.3738765,"8033.16508919 km"
"3304",1861,"sweden and norway","4",589,"vessel",17.3117254,62.3938656,"1877.3431426 km"
"3305",1861,"russia black sea ","41",9913,"vessel",85.0188107,56.4834029,"4898.56295882 km"
"3306",1861,"turkey","236",22583,"vessel",34.9249653,38.9597594,"1888.62396614 km"
"3307",1861,"turkey","120",54686,"steamboat",34.9249653,38.9597594,"1888.62396614 km"
"3308",1861,"moldavia","21",3396,"vessel",28.5110236,47.286747,"1144.90039841 km"
"3309",1861,"moldavia","",NA,"steamboat",28.5110236,47.286747,"1144.90039841 km"
"3310",1861,"valacchia","101",15842,"vessel",NA,NA,NA
"3311",1861,"valacchia","",NA,"steamboat",NA,NA,NA
"3312",1861,"egypt","23",4676,"vessel",29.2675469,26.2540493,"2556.17720792 km"
"3313",1861,"egypt","35",23877,"steamboat",29.2675469,26.2540493,"2556.17720792 km"
"3314",1861,"s. domingo","12",1825,"vessel",-41.3408739,-20.9514413,"9236.36248811 km"
"3315",1861,"american spain","8",2237,"vessel",-15.4410232,28.1329472,"3219.07175428 km"
"3316",1861,"usa","11",3021,"vessel",-100.4458824,39.7837304,"8503.50783997 km"
"3317",1861,"venezuela","3",559,"vessel",-66.1109317,8.0018709,"8591.75584662 km"
"3318",1861,"brazil","35",8810,"vessel",-53.1999999,-10.3333332,"9098.17641607 km"
"3319",1861,"asian uk","1",462,"vessel",0.101622167247,52.2049696,"1235.5292921 km"
"3320",1861,"","",NA,"vessel",NA,NA,NA
"3321",1861,"total","9454",472348,"vessel",10.0380537862,48.4055831,"417.452581931 km"
"3322",1861,"total","924",263312,"steamboat",10.0380537862,48.4055831,"417.452581931 km"
"3323",1861,"","",NA,"vessel",NA,NA,NA
"3324",1861,"total general","10378",733800,"vessel",120.8991416,14.2884022,"10167.4794185 km"
"2131",1862,"austria","7035",219436,"vessel",13.199959,47.2000338,"177.792924595 km"
"2132",1862,"austria","456",54399,"steamboat",13.199959,47.2000338,"177.792924595 km"
"2133",1862,"papal state","610",37671,"vessel",NA,NA,NA
"2134",1862,"papal state","1",544,"steamboat",NA,NA,NA
"2135",1862,"neaples","590",29551,"vessel",NA,NA,NA
"2136",1862,"neaples","",NA,"steamboat",NA,NA,NA
"2137",1862,"sicily","104",17226,"vessel",14.155048,37.587794,"896.011387699 km"
"2138",1862,"sicily","",NA,"steamboat",14.155048,37.587794,"896.011387699 km"
"2139",1862,"ionic islands","26",4047,"vessel",-71.0961639,42.452318,"6475.15521572 km"
"2140",1862,"ionic islands","53",11476,"steamboat",-71.0961639,42.452318,"6475.15521572 km"
"2141",1862,"greece","184",12252,"vessel",21.9999569,39.000041,"1001.80063751 km"
"2142",1862,"greece","",NA,"steamboat",21.9999569,39.000041,"1001.80063751 km"
"2143",1862,"toscana","11",1479,"vessel",11.1389204,43.4586541,"320.934988239 km"
"2144",1862,"toscana","",NA,"steamboat",11.1389204,43.4586541,"320.934988239 km"
"2145",1862,"sardegna","35",5965,"vessel",9.0305773,40.0912813,"728.621829822 km"
"2146",1862,"sardegna","",NA,"steamboat",9.0305773,40.0912813,"728.621829822 km"
"2147",1862,"mediterranean france","109",27309,"vessel",5.4404587,43.2353442,"714.930492968 km"
"2148",1862,"mediterranean france","",NA,"steamboat",5.4404587,43.2353442,"714.930492968 km"
"2149",1862,"atlantic france ","13",3014,"vessel",4.8406848,44.1211642,"725.242647921 km"
"2150",1862,"algeria","1",325,"vessel",2.9999825,28.0000272,"2176.99823126 km"
"2151",1862,"spain","4",1040,"vessel",-4.0031039,40.0028028,"1578.55733565 km"
"2152",1862,"portugal","1",229,"vessel",-7.8896262,40.033265,"1870.41416999 km"
"2153",1862,"uk – malta ","9",1026,"vessel",-0.3402597,51.8246673,"1241.21185177 km"
"2154",1862,"uk – gibraltar ","",NA,"vessel",-0.90223,51.791921,"1273.97556484 km"
"2155",1862,"uk –","109",36461,"vessel",-3.2765752,54.7023545,"1572.85537912 km"
"2156",1862,"uk –","64",60863,"steamboat",-3.2765752,54.7023545,"1572.85537912 km"
"2157",1862,"low countries","59",9612,"vessel",NA,NA,NA
"2158",1862,"low countries","10",3916,"steamboat",NA,NA,NA
"2159",1862,"belgium","16",3923,"vessel",4.66696,50.6407351,"874.632188249 km"
"2160",1862,"hamburg","6",504,"vessel",10.000654,53.5503414,"919.635267353 km"
"2161",1862,"prussia","1",192,"vessel",-94.5063569,41.3738765,"8033.16508919 km"
"2162",1862,"denmark","1",115,"vessel",10.3333283,55.670249,"1140.48513829 km"
"2163",1862,"sweden and norway","5",918,"vessel",17.3117254,62.3938656,"1877.3431426 km"
"2164",1862,"russia black sea ","36",9881,"vessel",85.0188107,56.4834029,"4898.56295882 km"
"2165",1862,"turkey","417",96769,"vessel",34.9249653,38.9597594,"1888.62396614 km"
"2166",1862,"turkey","158",61185,"steamboat",34.9249653,38.9597594,"1888.62396614 km"
"2167",1862,"moldavia","91",4130,"vessel",28.5110236,47.286747,"1144.90039841 km"
"2168",1862,"moldavia","",NA,"steamboat",28.5110236,47.286747,"1144.90039841 km"
"2169",1862,"valacchia","114",20734,"vessel",NA,NA,NA
"2170",1862,"valacchia","",NA,"steamboat",NA,NA,NA
"2171",1862,"egypt","14",2839,"vessel",29.2675469,26.2540493,"2556.17720792 km"
"2172",1862,"egypt","48",34098,"steamboat",29.2675469,26.2540493,"2556.17720792 km"
"2173",1862,"tunis","2",180,"vessel",9.400138,33.8439408,"1362.73600984 km"
"2174",1862,"s. domingo","4",511,"vessel",-41.3408739,-20.9514413,"9236.36248811 km"
"2175",1862,"american spain","14",4751,"vessel",-15.4410232,28.1329472,"3219.07175428 km"
"2176",1862,"usa","10",3029,"vessel",-100.4458824,39.7837304,"8503.50783997 km"
"2177",1862,"venezuela","9",451,"vessel",-66.1109317,8.0018709,"8591.75584662 km"
"2178",1862,"brazil","38",6199,"vessel",-53.1999999,-10.3333332,"9098.17641607 km"
"2179",1862,"peru","1",568,"vessel",-75.0458514,-6.8699696,"10459.9525756 km"
"2180",1862,"asian uk","1",353,"vessel",0.101622167247,52.2049696,"1235.5292921 km"
"2181",1862,"asian low countries","1",279,"vessel",NA,NA,NA
"2182",1862,"total","40127",508671,"vessel",10.0380537862,48.4055831,"417.452581931 km"
"2183",1862,"total","784",200631,"steamboat",10.0380537862,48.4055831,"417.452581931 km"
"2184",1862,"total general","40905",709357,"vessel",120.8991416,14.2884022,"10167.4794185 km"
"1939",1863,"austria","7508",203242,"vessel",13.199959,47.2000338,"177.792924595 km"
"1940",1863,"austria","474",92203,"steamboat",13.199959,47.2000338,"177.792924595 km"
"1941",1863,"papal state","593",39295,"vessel",NA,NA,NA
"1942",1863,"papal state","6",2422,"steamboat",NA,NA,NA
"1943",1863,"neaples","531",28888,"vessel",NA,NA,NA
"1944",1863,"neaples","1",295,"steamboat",NA,NA,NA
"1945",1863,"sicily","105",15989,"vessel",14.155048,37.587794,"896.011387699 km"
"1946",1863,"sicily","",NA,"steamboat",14.155048,37.587794,"896.011387699 km"
"1947",1863,"ionic islands","24",2094,"vessel",-71.0961639,42.452318,"6475.15521572 km"
"1948",1863,"ionic islands","53",11429,"steamboat",-71.0961639,42.452318,"6475.15521572 km"
"1949",1863,"greece","183",14057,"vessel",21.9999569,39.000041,"1001.80063751 km"
"1950",1863,"greece","",NA,"steamboat",21.9999569,39.000041,"1001.80063751 km"
"1951",1863,"toscana","11",2282,"vessel",11.1389204,43.4586541,"320.934988239 km"
"1952",1863,"toscana","",NA,"steamboat",11.1389204,43.4586541,"320.934988239 km"
"1953",1863,"sardegna","20",4361,"vessel",9.0305773,40.0912813,"728.621829822 km"
"1954",1863,"sardegna","",NA,"steamboat",9.0305773,40.0912813,"728.621829822 km"
"1955",1863,"mediterranean france","75",16663,"vessel",5.4404587,43.2353442,"714.930492968 km"
"1956",1863,"mediterranean france","",NA,"steamboat",5.4404587,43.2353442,"714.930492968 km"
"1957",1863,"atlantic france ","8",1336,"vessel",4.8406848,44.1211642,"725.242647921 km"
"1958",1863,"algeria","2",550,"vessel",2.9999825,28.0000272,"2176.99823126 km"
"1959",1863,"spain","3",511,"vessel",-4.0031039,40.0028028,"1578.55733565 km"
"1960",1863,"portugal","1",352,"vessel",-7.8896262,40.033265,"1870.41416999 km"
"1961",1863,"uk – malta ","5",928,"vessel",-0.3402597,51.8246673,"1241.21185177 km"
"1962",1863,"uk –","91",29963,"vessel",-3.2765752,54.7023545,"1572.85537912 km"
"1963",1863,"uk –","65",62437,"steamboat",-3.2765752,54.7023545,"1572.85537912 km"
"1964",1863,"low countries","38",6671,"vessel",NA,NA,NA
"1965",1863,"low countries","8",2997,"steamboat",NA,NA,NA
"1966",1863,"belgium","15",2940,"vessel",4.66696,50.6407351,"874.632188249 km"
"1967",1863,"hamburg","7",809,"vessel",10.000654,53.5503414,"919.635267353 km"
"1968",1863,"hamburg","1",511,"steamboat",10.000654,53.5503414,"919.635267353 km"
"1969",1863,"sweden and norway","3",496,"vessel",17.3117254,62.3938656,"1877.3431426 km"
"1970",1863,"russia black sea","71",18403,"vessel",85.0188107,56.4834029,"4898.56295882 km"
"1971",1863,"russia black sea","",NA,"steamboat",85.0188107,56.4834029,"4898.56295882 km"
"1972",1863,"turkey","268",22282,"vessel",34.9249653,38.9597594,"1888.62396614 km"
"1973",1863,"turkey","160",62057,"steamboat",34.9249653,38.9597594,"1888.62396614 km"
"1974",1863,"moldavia","12",2410,"vessel",28.5110236,47.286747,"1144.90039841 km"
"1975",1863,"moldavia","",NA,"steamboat",28.5110236,47.286747,"1144.90039841 km"
"1976",1863,"valacchia","90",19872,"vessel",NA,NA,NA
"1977",1863,"valacchia","",NA,"steamboat",NA,NA,NA
"1978",1863,"egypt","16",3940,"vessel",29.2675469,26.2540493,"2556.17720792 km"
"1979",1863,"egypt","56",36302,"steamboat",29.2675469,26.2540493,"2556.17720792 km"
"1980",1863,"tunis","1",139,"vessel",9.400138,33.8439408,"1362.73600984 km"
"1981",1863,"african uk","5",1236,"vessel",-1.3105382,54.5617141,"1459.50660586 km"
"1982",1863,"s. domingo","10",1906,"vessel",-41.3408739,-20.9514413,"9236.36248811 km"
"1983",1863,"american spain","8",1890,"vessel",-15.4410232,28.1329472,"3219.07175428 km"
"1984",1863,"usa","6",1943,"vessel",-100.4458824,39.7837304,"8503.50783997 km"
"1985",1863,"american uk","1",324,"vessel",-2.1924488,53.0407826,"1416.55744226 km"
"1986",1863,"venezuela","3",568,"vessel",-66.1109317,8.0018709,"8591.75584662 km"
"1987",1863,"brazil","36",7099,"vessel",-53.1999999,-10.3333332,"9098.17641607 km"
"1988",1863,"peru","2",796,"vessel",-75.0458514,-6.8699696,"10459.9525756 km"
"1989",1863,"asian uk","2",707,"vessel",0.101622167247,52.2049696,"1235.5292921 km"
"1990",1863,"total","9751",454921,"vessel",10.0380537862,48.4055831,"417.452581931 km"
"1991",1863,"total","824",270633,"steamboat",10.0380537862,48.4055831,"417.452581931 km"
"1992",1863,"total general","10378",725574,"vessel",120.8991416,14.2884022,"10167.4794185 km"
"2783",1864,"austria","7197",211087,"vessel",13.199959,47.2000338,"177.792924595 km"
"2784",1864,"austria","435",95198,"steamboat",13.199959,47.2000338,"177.792924595 km"
"2785",1864,"papal state","585",42955,"vessel",NA,NA,NA
"2786",1864,"papal state","46",7523,"steamboat",NA,NA,NA
"2787",1864,"neaples","454",27863,"vessel",NA,NA,NA
"2788",1864,"neaples","",NA,"steamboat",NA,NA,NA
"2789",1864,"sicily","136",19741,"vessel",14.155048,37.587794,"896.011387699 km"
"2790",1864,"sicily","",NA,"steamboat",14.155048,37.587794,"896.011387699 km"
"2791",1864,"ionic islands","21",3369,"vessel",-71.0961639,42.452318,"6475.15521572 km"
"2792",1864,"ionic islands","53",11195,"steamboat",-71.0961639,42.452318,"6475.15521572 km"
"2793",1864,"greece","154",11090,"vessel",21.9999569,39.000041,"1001.80063751 km"
"2794",1864,"greece","",NA,"steamboat",21.9999569,39.000041,"1001.80063751 km"
"2795",1864,"toscana","15",2812,"vessel",11.1389204,43.4586541,"320.934988239 km"
"2796",1864,"toscana","",NA,"steamboat",11.1389204,43.4586541,"320.934988239 km"
"2797",1864,"sardegna","14",3212,"vessel",9.0305773,40.0912813,"728.621829822 km"
"2798",1864,"sardegna","",NA,"steamboat",9.0305773,40.0912813,"728.621829822 km"
"2799",1864,"mediterranean france","36",8833,"vessel",5.4404587,43.2353442,"714.930492968 km"
"2800",1864,"mediterranean france","",NA,"steamboat",5.4404587,43.2353442,"714.930492968 km"
"2801",1864,"atlantic france","3",635,"vessel",4.8406848,44.1211642,"725.242647921 km"
"2802",1864,"atlantic france","1",895,"steamboat",4.8406848,44.1211642,"725.242647921 km"
"2803",1864,"spain","6",1415,"vessel",-4.0031039,40.0028028,"1578.55733565 km"
"2804",1864,"portugal","1",231,"vessel",-7.8896262,40.033265,"1870.41416999 km"
"2805",1864,"uk – malta _vessels","5",731,"vessel",NA,NA,NA
"2806",1864,"uk – malta _vessels","1",928,"steamboat",NA,NA,NA
"2807",1864,"uk – gibraltar","",NA,"vessel",-0.90223,51.791921,"1273.97556484 km"
"2808",1864,"uk –","122",42146,"vessel",-3.2765752,54.7023545,"1572.85537912 km"
"2809",1864,"uk –","52",45989,"steamboat",-3.2765752,54.7023545,"1572.85537912 km"
"2810",1864,"low countries","23",3610,"vessel",NA,NA,NA
"2811",1864,"low countries","6",2418,"steamboat",NA,NA,NA
"2812",1864,"belgium","17",2823,"vessel",4.66696,50.6407351,"874.632188249 km"
"2813",1864,"hamburg ","9",1164,"vessel",10.000654,53.5503414,"919.635267353 km"
"2814",1864,"hannover","1",108,"vessel",9.7385532,52.3744779,"803.570892585 km"
"2815",1864,"prussia","1",108,"vessel",-94.5063569,41.3738765,"8033.16508919 km"
"2816",1864,"sweden and norway","6",867,"vessel",17.3117254,62.3938656,"1877.3431426 km"
"2817",1864,"russia black sea","55",17867,"vessel",85.0188107,56.4834029,"4898.56295882 km"
"2818",1864,"russia black sea","",NA,"steamboat",85.0188107,56.4834029,"4898.56295882 km"
"2819",1864,"turkey","186",15884,"vessel",34.9249653,38.9597594,"1888.62396614 km"
"2820",1864,"turkey","161",61492,"steamboat",34.9249653,38.9597594,"1888.62396614 km"
"2821",1864,"moldavia","55",14165,"vessel",28.5110236,47.286747,"1144.90039841 km"
"2822",1864,"moldavia","",NA,"steamboat",28.5110236,47.286747,"1144.90039841 km"
"2823",1864,"valacchia","77",17024,"vessel",NA,NA,NA
"2824",1864,"valacchia","1",319,"steamboat",NA,NA,NA
"2825",1864,"egypt","21",6508,"vessel",29.2675469,26.2540493,"2556.17720792 km"
"2826",1864,"egypt","113",74868,"steamboat",29.2675469,26.2540493,"2556.17720792 km"
"2827",1864,"tripoli","1",103,"vessel",13.4141472054,32.77325405,"1429.91387314 km"
"2828",1864,"tunis","17",983,"vessel",9.400138,33.8439408,"1362.73600984 km"
"2829",1864,"african uk","1",502,"vessel",-1.3105382,54.5617141,"1459.50660586 km"
