Austria vessels,6639,162336
steamboat,423,94360
Papal state vessels,579,34258
steamboat,38,5606
Neaples vessels,551,35762
steamboat,,
Sicily vessels,171,28961
Ionic Islands vessels,45,2723
steamboat,42,9027
greece vessels,173,24052
steamboat,,
toscana vessels,13,2915
steamboat,,
sardegna vessels,48,9462
steamboat,,
Mediterranean France vessels,211,50255
steamboat,1,500
Atlantic France vessels,57,21821
Algeria,18,6107
Spain,6,905
Portugal,4,1108
Uk – Malta vessels,30,4388
steamboat,,
UK – Gibraltar – Vessels,3,1168
steamboat,,
UK – vessels,116,45326
steamboat,44,43451
Low Countries vessels,13,2458
steamboat,4,2070
Belgium ,7,964
Hamburg,10,1624
Bremen,1,120
Denmark,3,370
Sweden and Norway,1,122
Russia Baltic sea ,4,686
Russia Black sea vessels,3,923
steamboat,,
Turkey vessels,218,28733
steamboat,164,70204
Moldavia vessels,1,98
Valacchia vessels,1,195
steamboat,,
Egypt vessels,117,44387
steamboat,116,100897
Tunis,2,248
African UK,1,319
USA,9,3825
Mexico – vessels,2,511
steamboat,1,1395
Brazil,52,11779
,,
total vessels,9108,528791
total steamboat,834,327668
total general,9942,8564159
