Austria-Hungary,,
Austro-Illirian Litoral vessel,1763,38343
steamboat,1498,65640
Hungarian Litoral vessel,193,10291
steamboat,127,32970
Dalmatia vessel,502,18068
steamboat,243,57779
total vessel,2457,66702
total steamboat,1868,156389
Americas,,
Canada -UK vessel,,
USA vessels,56,39302
steamboat,8,11737
Other American UK,3,1208
Brazil vessels,7,1619
steamboat,11,13966
Venezuela,,
Argentina steamboat,3,4180
Peru,1,550
Africa,,
Egypt vessels,9,3875
steamboat,57,64679
Algeria vessels,7,2082
steamboat,1,789
Tripoli vessels,,
steamboat,1,773
Tunisia vessels,7,541
steamboat,,
West Africa,,
Asia,,
India – UK vessels,1,325
steamboat,31,48468
China steamboat,12,22085
Australia – UK steamboat,,
Europe1,,
Hamburg steamboat,9,6463
Belgium vessels,1,129
steamboat,5,3900
Bulgaria ,,
Atlantic France vessels,1,170
steamboat,5,4227
Mediterranean France,18,6190
steamboat,58,45807
Germany vessels,,
steamboat,1,488
UK vessels,21,8142
steamboat,147,169731
Gibraltar – UK vessels,,
steamboat,,
Malta – UK vessels,4,890
steamboat,6,2297
Greece vessels,154,17486
steamboat,11,6461
Italy,,
Veneto vessels,518,21278
steamboat,188,73904
Romagna e Marche vessels,439,18380
steamboat,55,10170
Neaples vessels,260,14923
steamboat,32,7225
Sicily vessels,40,7193
steamboat,37,21052
Toscana vessels,,
steamboat,,
Sardegna vessels,5,1506
steamboat,27,20488
Europe 2,,
Montenegro vessels,4,227
steamboat,,
Low Countries vessels,,
steamboat,1,651
Portugal vessels,,
steamboat,,
Rumenia vessels,6,1851
steamboat,,
Russia Black sea vessels,19,8149
steamboat,5,5081
Spain vessels,2,999
steamboat,,
Sweden and Norway vessels,,
steamboat,7,2957
Turkey vessels,189,17602
steamboat,270,217351
,,
Total vessel,4229,240819
total steamboat,2856,921269
Total all together,7085,1162088
